,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
HSD17B13,0.0002,0.9998,8.516943182665528,1.4477542e-06,2.139285e-06,0.00041688682,0.5,0.35865816,0.5269842,1.6606563,-8.28039,3.3012524,0.022210948,0.024635592,1.0,1.0,0.2094255,0.21452002,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
FSTL5,0.0002,0.9998,8.516943182665528,6.082197e-08,1.1515996e-06,0.00041688682,0.5,-0.7452808,-0.09541035,1.3269379,-9.11666,2.4466248,0.00013949529,0.003802868,1.0,1.0,0.0012051762,0.03019652,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
NOX5,0.0002,0.9998,8.516943182665528,5.486476e-06,3.6384492e-06,0.00041688682,0.5,1.2175263,1.3623381,2.656669,-8.5614605,6.9559317,0.021518277,0.021448841,1.0,1.0,0.20041746,0.17610274,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CT45A1,0.0002,0.9998,8.516943182665528,4.1855774e-08,1.1091597e-06,0.00041688682,0.5,-0.5879865,-0.14599323,1.1343381,-8.331506,1.813488,0.00034268879,0.011697215,1.0,1.0,0.0032777872,0.10126001,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
KLK12,0.0002,0.9998,8.516943182665528,1.7087724e-06,3.5176397e-06,0.00041688682,0.5,0.25261027,0.45035076,1.9502919,-7.416649,6.6417694,0.018862506,0.057535913,1.0,1.0,0.18808082,0.4860242,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGHV1OR21-1,0.0002,0.9998,8.516943182665528,5.462808e-08,8.561762e-07,0.00041688682,0.5,-0.43122804,-0.00880146,1.1042501,-8.683372,3.398615,0.00012020507,0.0024116696,1.0,1.0,0.0010681328,0.040818725,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CADM3,0.0002,0.9998,8.516943182665528,5.119567e-06,6.8866266e-06,0.00041688682,0.5,0.4295974,0.53981686,2.610671,-8.503496,6.1577063,0.043351218,0.046592247,1.0,1.0,0.41372076,0.42348287,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CEL,0.0002,0.9998,8.516943182665528,2.2589459e-06,5.8301835e-06,0.00041688682,0.5,-0.5177832,-0.31199837,2.3364034,-8.133305,6.2001266,0.014500533,0.04214697,1.0,1.0,0.15286545,0.3536009,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
TMEM59L,0.0002,0.9998,8.516943182665528,9.856111e-07,5.44548e-06,0.00041688682,0.5,-1.3241912,-1.1634102,1.7525841,-7.1527376,3.7757244,0.0018969391,0.041651998,1.0,1.0,0.01713125,0.3627081,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CGB8,0.0002,0.9998,8.516943182665528,3.975449e-10,8.8903766e-07,0.00041688682,0.5,-0.44050112,-0.0067796707,1.0548636,-8.91258,0.23680305,2.5311779e-06,0.0043149237,1.0,1.0,2.122554e-05,0.03786766,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CGB3,0.0002,0.9998,8.516943182665528,7.14785e-10,4.5842808e-07,0.00041688682,0.5,-0.3394685,-0.0076704025,0.7959923,-8.725945,0.21176147,3.4258876e-06,0.0029936105,1.0,1.0,2.834322e-05,0.025966227,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AL138899.1,0.0002,0.9998,8.516943182665528,3.202708e-06,4.5691913e-06,0.00041688682,0.5,0.44987607,0.45078373,2.3960245,-8.092909,4.7038593,0.02639694,0.046443023,1.0,1.0,0.2480134,0.4983607,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
SAA4,0.0002,0.9998,8.516943182665528,1.1911696e-07,2.2311976e-06,0.00041688682,0.5,-1.0831944,-0.70805264,1.4961158,-9.717086,2.258459,0.00092565065,0.01661026,1.0,1.0,0.009338013,0.14041431,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AC113346.1,0.0002,0.9998,8.516943182665528,6.883094e-07,4.574149e-06,0.00041688682,0.5,-0.89291143,-0.25329494,2.3120086,-8.686824,5.6322536,0.0017722537,0.016702471,1.0,1.0,0.017222,0.14656715,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AC092484.1,0.0002,0.9998,8.516943182665528,6.5722156e-07,4.8683005e-06,0.00041688682,0.5,-0.89673924,-0.23554993,2.312719,-8.705031,7.176524,0.0024926544,0.016444262,1.0,1.0,0.023071922,0.16336724,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
SST,0.0002,0.9998,8.516943182665528,1.778613e-07,1.5171755e-06,0.00041688682,0.5,-0.5481777,-0.106404305,1.4083383,-8.704745,7.1225204,0.0005465752,0.005381943,1.0,1.0,0.0050608665,0.04807166,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
RAB42,0.0002,0.9998,8.516943182665528,1.4284273e-05,1.6083202e-05,0.00041688682,0.5,0.59452015,0.44099998,1.8892275,-5.184016,5.547014,0.10334834,0.17155838,1.0,1.0,1.020059,1.6886191,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CYP2F1,0.0002,0.9998,8.516943182665528,4.2437296e-06,3.5677463e-06,0.00041688682,0.5,0.8213209,0.88905907,1.5465426,-5.664665,5.658288,0.049650483,0.022061078,1.0,1.0,0.49594474,0.20065382,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
SLURP2,0.0002,0.9998,8.516943182665528,1.560106e-07,4.9559317e-06,0.00041688682,0.5,-1.4078902,-0.419734,2.1593812,-9.850524,3.261814,0.00066357304,0.022765122,1.0,1.0,0.0058892486,0.18856034,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AC026310.2,0.0002,0.9998,8.516943182665528,1.1639298e-06,3.5254707e-06,0.00041688682,0.5,-0.8773039,-0.46236706,2.2760055,-8.156364,6.093581,0.0060463096,0.01902273,1.0,1.0,0.06031545,0.19380033,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
HIST1H2AD,0.0002,0.9998,8.516943182665528,3.1854393e-05,2.5143328e-05,0.00041688682,0.5,0.8251892,0.6296997,1.5583755,-3.3241482,6.817054,0.19839466,0.1267394,1.0,1.0,1.9847825,1.2219006,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
BPIFB2,0.0002,0.9998,8.516943182665528,1.856763e-10,3.1913618e-07,0.00041688682,0.5,-0.19352575,-0.0022592545,0.6073621,-10.593955,0.011116028,1.1661195e-06,0.0017871666,1.0,1.0,9.445517e-06,0.02064888,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CLEC9A,0.0002,0.9998,8.516943182665528,9.948977e-07,1.7309187e-06,0.00041688682,0.5,0.13492149,0.38435936,1.6060293,-7.3593273,3.4585323,0.022123659,0.032304518,1.0,1.0,0.20512354,0.35009214,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
PCK1,0.0002,0.9998,8.516943182665528,1.5951516e-06,4.6467853e-06,0.00041688682,0.5,-0.583215,-0.14333344,2.5757377,-8.655338,5.879916,0.007425766,0.050427683,1.0,1.0,0.07625498,0.4251421,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
LINC01010,0.0002,0.9998,8.516943182665528,4.272622e-06,5.3624863e-06,0.00041688682,0.5,0.42821363,0.4858446,1.6651052,-7.3198805,5.6083984,0.022514254,0.03969042,1.0,1.0,0.2154338,0.41149333,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
HES5,0.0,1.0,-0.0,2.1526243e-06,1.4358882e-06,0.00041688682,0.5,0.47185612,0.5106821,1.7484615,-6.133586,5.3845177,0.016148087,0.017942918,1.0,1.0,0.17433149,0.15763977,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
GJB6,0.0002,0.9998,8.516943182665528,2.6082525e-06,6.207764e-06,0.00041688682,0.5,-0.450146,-0.45077133,1.5958961,-6.5907955,4.1023254,0.0107365595,0.08251357,1.0,1.0,0.10456668,0.73525506,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGLV3-6,0.0,1.0,-0.0,4.224079e-08,3.0054557e-07,0.00041688682,0.5,-0.23223299,0.0014743805,0.76571614,-7.349143,1.1375675,0.00018967781,0.0037961267,1.0,1.0,0.0016790178,0.051889274,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
TRIM49C,0.0,1.0,-0.0,8.205358e-09,1.3752974e-07,0.00041688682,0.5,-0.16106321,0.00078582764,0.5643709,-5.4586964,0.24181557,1.511274e-05,0.0017059264,1.0,1.0,0.00012895117,0.01554434,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CITED1,0.0,1.0,-0.0,6.441307e-06,3.7139837e-06,0.00041688682,0.5,1.129976,1.2318487,1.5806041,-5.3003254,5.529337,0.041706726,0.012941195,1.0,1.0,0.40363994,0.11701329,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
GPD1,0.0,1.0,-0.0,6.341193e-07,2.079345e-06,0.00041688682,0.5,-0.89176726,-0.7757387,1.0479933,-6.320183,2.1793766,0.004560915,0.029467601,1.0,1.0,0.043611374,0.2802122,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AC078950.1,0.0,1.0,-0.0,2.0371755e-07,5.121597e-07,0.00041688682,0.5,-0.20755522,0.017302513,0.8865104,-7.753289,2.5568085,0.0019728316,0.007579014,1.0,1.0,0.019621592,0.074483395,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CHST1,0.0,1.0,-0.0,2.4823823e-06,5.160821e-06,0.00041688682,0.5,-0.47975385,-0.41937256,2.002012,-6.3641376,5.668022,0.012956432,0.023861231,1.0,1.0,0.12540792,0.20396514,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
KRT75,0.0,1.0,-0.0,5.6917347e-08,7.3308263e-07,0.00041688682,0.5,-0.45594746,-0.05591297,1.1532515,-7.4996996,2.5028687,0.00015021802,0.0047521326,1.0,1.0,0.0015099691,0.04044856,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
KRT6C,0.0,1.0,-0.0,3.188718e-09,1.1451432e-06,0.00041688682,0.5,-0.6518722,-0.033421516,1.2810688,-8.3108425,0.49466515,1.4713572e-05,0.006206358,1.0,1.0,0.00012382265,0.05143247,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
KRT78,0.0,1.0,-0.0,1.2808347e-07,1.3644452e-06,0.00041688682,0.5,-0.72595125,-0.20336151,1.3563662,-6.8378773,1.5871506,0.00067044166,0.009689764,1.0,1.0,0.0064056045,0.08573414,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CALCA,0.0,1.0,-0.0,4.4009448e-07,1.8868849e-06,0.00041688682,0.5,-0.7900971,-0.39263248,1.7632871,-7.3825502,4.3863945,0.0030082767,0.025392797,1.0,1.0,0.0296839,0.24723822,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CALCB,0.0,1.0,-0.0,2.8061917e-05,2.0981483e-05,0.00041688682,0.5,1.2725512,1.3218327,1.8431884,-3.11413,6.779253,0.20331922,0.09061144,1.0,1.0,2.0471215,0.852156,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
SCUBE2,0.0,1.0,-0.0,5.9175013e-06,7.8894545e-06,0.00041688682,0.5,0.18143168,0.12294102,1.8541821,-5.5398645,5.629345,0.012661025,0.05110572,1.0,1.0,0.12050818,0.44992298,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
MAGEB2,0.0,1.0,-0.0,7.0559366e-08,4.2591086e-07,0.00041688682,0.5,-0.46556547,-0.24779129,0.75673026,-5.995142,0.93932724,0.0009991779,0.0034528433,1.0,1.0,0.009238809,0.030935045,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
GUCA2B,0.0,1.0,-0.0,2.0654457e-07,4.9170524e-07,0.00041688682,0.5,-0.15662006,0.010141373,0.9981612,-6.579479,1.5787544,0.0012787543,0.005121998,1.0,1.0,0.011724353,0.05296887,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
GPR182,0.0,1.0,-0.0,2.4971118e-07,1.5733265e-06,0.00041688682,0.5,-0.43832836,0.03787613,1.579047,-6.9743767,3.5235825,0.00028655076,0.0063073905,1.0,1.0,0.0023715107,0.047484733,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
TAC3,0.0,1.0,-0.0,7.5741383e-07,5.0206785e-07,0.00041688682,0.5,0.39838907,0.41817856,1.0066472,-3.418974,3.8872871,0.0072656316,0.002375747,1.0,1.0,0.07870439,0.022499485,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AC110995.1,0.0,1.0,-0.0,9.550254e-06,6.2700196e-06,0.00041688682,0.5,1.2240154,1.3299356,2.387112,-6.6969614,5.846033,0.08139444,0.058553,1.0,1.0,0.77474827,0.5830454,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGLV2-5,0.0,1.0,-0.0,6.7186835e-07,3.0490162e-06,0.00041688682,0.5,-0.4813125,-0.028607368,1.8423749,-7.6582565,4.3099384,0.0031910958,0.07036094,1.0,1.0,0.029818205,0.8329879,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CAPN6,0.0,1.0,-0.0,1.1944582e-06,3.7823286e-06,0.00041688682,0.5,-0.85336614,-0.7504282,1.8481015,-7.7849884,4.4694443,0.005898745,0.030249942,1.0,1.0,0.05976016,0.26624504,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
RPTN,0.0,1.0,-0.0,1.0907372e-07,2.0227799e-06,0.00041688682,0.5,-0.914115,-0.38220406,1.5378274,-8.388157,3.6521645,0.0007352937,0.005434802,1.0,1.0,0.0064501874,0.055442218,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CNMD,0.0,1.0,-0.0,5.8744763e-07,3.9968896e-07,0.00041688682,0.5,0.45013687,0.57555676,0.89315623,-4.1934576,2.7599297,0.0022767773,0.0033289418,1.0,1.0,0.02219171,0.029146185,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
TRIM49,0.0,1.0,-0.0,1.8573886e-06,8.3656636e-07,0.00041688682,0.5,1.2403213,1.9321041,1.8019133,-6.509527,3.9902039,0.008137257,0.0047542327,1.0,1.0,0.07642017,0.042018265,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AC026369.3,0.0,1.0,-0.0,1.8621411e-05,1.3711864e-05,0.00041688682,0.5,1.0071695,1.0485291,2.2540858,-6.1461287,6.834115,0.07822356,0.08651704,1.0,1.0,0.7494235,0.9418664,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
LINC02757,0.0,1.0,-0.0,6.2406673e-07,4.0957234e-06,0.00041688682,0.5,-1.4488542,-1.3184586,1.8916503,-6.560052,5.114415,0.0069925003,0.035153035,1.0,1.0,0.06490545,0.33634338,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGLV2-34,0.0,1.0,-0.0,1.3169439e-07,8.179186e-07,0.00041688682,0.5,-0.36773822,0.008586884,1.1503106,-8.210176,1.5382786,0.0003509778,0.0063937414,1.0,1.0,0.0030975407,0.090243794,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
COL4A2-AS2,0.0,1.0,-0.0,5.8954663e-07,2.3984855e-06,0.00041688682,0.5,-0.5384569,-0.072499275,1.8177791,-7.404109,4.9849586,0.0030675957,0.02269563,1.0,1.0,0.029646467,0.23675117,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AL161431.1,0.0,1.0,-0.0,5.207854e-07,3.552775e-06,0.00041688682,0.5,-0.3935189,0.057944298,1.7978299,-8.070348,2.3316765,0.0012375126,0.0217991,1.0,1.0,0.011723555,0.19285561,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGLV2-33,0.0,1.0,-0.0,1.1543996e-07,2.6580722e-07,0.00041688682,0.5,-0.01153938,0.0478487,0.77865595,-6.5314445,1.913187,0.0004172295,0.0028062456,1.0,1.0,0.0037365232,0.036501523,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGLV3-12,0.0,1.0,-0.0,7.910634e-07,1.0792613e-06,0.00041688682,0.5,0.1361927,0.31376266,1.3324541,-8.611206,3.6275425,0.0029155053,0.016613655,1.0,1.0,0.027774142,0.19546932,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
HMCN2,0.0,1.0,-0.0,3.6025162e-06,2.6440239e-06,0.00041688682,0.5,0.9970454,1.1889896,1.5536077,-5.744109,4.8893223,0.023907311,0.017989501,1.0,1.0,0.24258274,0.16343755,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
SLC26A4,0.0002,0.9998,8.516943182665528,4.932973e-07,1.1487564e-06,0.00041688682,0.5,-0.14045787,0.022263527,1.1904687,-9.220956,2.4521523,0.0025107297,0.012923226,1.0,1.0,0.023443434,0.11982604,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AC010649.1,0.0002,0.9998,8.516943182665528,1.8585727e-08,7.227714e-07,0.00041688682,0.5,-0.4354547,-0.046595573,0.95863354,-9.411906,1.9091892,0.00014061347,0.0024975708,1.0,1.0,0.0012461842,0.020765556,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGLC6,0.0002,0.9998,8.516943182665528,4.840383e-07,1.7708606e-06,0.00041688682,0.5,-0.35343245,-0.009764671,1.57281,-8.188274,4.0104065,0.0026999,0.022559926,1.0,1.0,0.024554089,0.2647605,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
LINC02832,0.0006,0.9994,7.417964066154319,4.782515e-08,1.6533803e-06,0.00041688682,0.5,-0.8215806,-0.14132786,1.4178811,-9.091651,2.5114536,0.00013399466,0.01283455,1.0,1.0,0.0011996971,0.0982174,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IL36G,0.0006,0.9994,7.417964066154319,8.445424e-08,2.695842e-06,0.00041688682,0.5,-1.1014639,-0.5294895,1.6201159,-9.275817,3.276205,0.0007305507,0.017975032,1.0,1.0,0.006851516,0.16305031,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
EPYC,0.0006,0.9994,7.417964066154319,2.3708954e-07,1.4525864e-06,0.00041688682,0.5,-0.40621805,-0.08027744,1.2416906,-8.580552,2.9142647,0.004770491,0.022966508,1.0,1.0,0.049003005,0.21563198,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
KRT4,0.0006,0.9994,7.417964066154319,5.878316e-07,4.1369894e-06,0.00041688682,0.5,-0.5278297,0.019475937,2.031845,-8.45943,2.702139,0.0016576491,0.02564063,1.0,1.0,0.015182358,0.22171225,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
SEMA3G,0.0006,0.9994,7.417964066154319,9.58515e-06,6.1270516e-06,0.00041688682,0.5,1.1379586,1.2833939,1.9863727,-6.5846395,6.6465597,0.022278849,0.047204353,1.0,1.0,0.21199583,0.41469023,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
ACTA1,0.0006,0.9994,7.417964066154319,3.4108112e-07,4.5596967e-06,0.00041688682,0.5,-1.2283691,-0.78445816,1.9066356,-8.866575,3.9158688,0.0034715566,0.036189344,1.0,1.0,0.031952318,0.31361237,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
UPK1B,0.0006,0.9994,7.417964066154319,7.812712e-08,1.6436294e-06,0.00041688682,0.5,-0.60134757,-0.17088318,1.2489593,-9.537107,1.6825962,0.00049552525,0.017030405,1.0,1.0,0.004759054,0.15226671,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
MROH2A,0.0006,0.9994,7.417964066154319,1.1220829e-07,1.4370662e-06,0.00041688682,0.5,-0.53087384,-0.076597214,1.2892331,-9.574261,1.9579887,0.001946872,0.020177184,1.0,1.0,0.018390173,0.17570734,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IVL,0.0006,0.9994,7.417964066154319,2.9929305e-07,2.557998e-06,0.00041688682,0.5,-0.77291906,-0.44507694,1.6121794,-8.78374,3.4767036,0.003250892,0.0167847,1.0,1.0,0.033493187,0.144024,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
ADAMTS5,0.0006,0.9994,7.417964066154319,3.8465864e-06,7.72782e-06,0.00041688682,0.5,0.31730348,0.52850914,2.4042428,-8.376664,6.3223333,0.01356242,0.03126339,1.0,1.0,0.13202493,0.26621005,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
APLN,0.0006,0.9994,7.417964066154319,3.2527607e-06,1.0153005e-05,0.00041688682,0.5,-0.11422169,0.119874954,2.474873,-8.16568,6.386113,0.037162162,0.07102797,1.0,1.0,0.35376528,0.59520566,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CLDN14,0.0006,0.9994,7.417964066154319,1.5591015e-06,3.609576e-06,0.00041688682,0.5,-0.19315545,-0.053833008,1.9910443,-8.641934,4.214205,0.0046305987,0.01832771,1.0,1.0,0.044594232,0.16716744,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
DOC2B,0.0008,0.9992,7.130086020211708,2.213107e-05,1.6906537e-05,0.00041688682,0.5,1.1196517,0.9772954,2.258086,-6.229903,7.4835596,0.04723227,0.09784691,1.0,1.0,0.44751412,0.8328959,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
XIRP1,0.0008,0.9992,7.130086020211708,3.7668292e-06,7.3962888e-06,0.00041688682,0.5,-0.7579077,-0.76798916,2.4358027,-8.269699,8.351111,0.014469967,0.030878175,1.0,1.0,0.14482905,0.28815505,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
LINC00545,0.0008,0.9992,7.130086020211708,1.3716944e-08,1.2855405e-06,0.00041688682,0.5,-0.80651176,-0.22895145,1.2220032,-9.320918,1.7151222,5.231918e-05,0.008306215,1.0,1.0,0.00044647808,0.07400006,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CA8,0.0008,0.9992,7.130086020211708,1.1504351e-05,1.7086617e-05,0.00041688682,0.5,0.33641654,0.34452724,2.1471434,-6.053565,5.590992,0.088717565,0.17410304,1.0,1.0,0.8788525,1.5647151,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
SERPINB3,0.0008,0.9992,7.130086020211708,2.401859e-07,2.4740232e-06,0.00041688682,0.5,-0.38428643,0.003227234,1.4659964,-11.561681,1.4385796,0.0028823526,0.011695014,1.0,1.0,0.027470252,0.11000572,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CLEC4G,0.0008,0.9992,7.130086020211708,6.6113116e-06,7.543037e-06,0.00041688682,0.5,1.1549032,1.2737675,2.7826095,-8.245117,6.8101254,0.118665114,0.07816983,1.0,1.0,1.128844,0.8057287,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CCK,0.0008,0.9992,7.130086020211708,7.0656694e-07,5.215368e-06,0.00041688682,0.5,-0.76700544,-0.2719488,1.9033111,-8.607822,4.016651,0.0015730178,0.039536227,1.0,1.0,0.01422533,0.364793,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
IGHV3OR16-9,0.0008,0.9992,7.130086020211708,1.1026118e-06,8.535817e-06,0.00041688682,0.5,-1.0984914,-0.38463116,2.5727198,-8.707627,5.929281,0.0028751954,0.027536057,1.0,1.0,0.026333718,0.44880247,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
LUZP2,0.0008,0.9992,7.130086020211708,4.424993e-08,2.0261648e-06,0.00041688682,0.5,-0.85471594,-0.24848175,1.4336737,-10.235536,1.2751637,0.0001574412,0.008572022,1.0,1.0,0.001334425,0.07265272,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
FST,0.0008,0.9992,7.130086020211708,3.6889496e-06,1.0010587e-05,0.00041688682,0.5,-0.5447927,-0.39324188,2.2107887,-7.547698,5.955575,0.009011817,0.042070985,1.0,1.0,0.088749364,0.37473443,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CASP14,0.0008,0.9992,7.130086020211708,1.0938045e-09,7.8875934e-07,0.00041688682,0.5,-0.3158198,-0.017362595,0.8319503,-9.774714,0.23908043,6.2674408e-06,0.0045710285,1.0,1.0,5.4730786e-05,0.041650392,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
HIST1H2BB,0.0008,0.9992,7.130086020211708,6.721127e-05,2.5053927e-05,0.00041688682,0.5,1.8965193,1.8905468,1.8503464,-4.04004,7.5777845,0.1641187,0.1262203,1.0,1.0,1.6393728,1.1982274,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
AL121956.6,0.0008,0.9992,7.130086020211708,9.677628e-08,1.2661003e-06,0.00041688682,0.5,-0.6190071,-0.20547485,1.2098836,-9.50044,1.337244,0.0011707573,0.008871128,1.0,1.0,0.010509338,0.06862264,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
CDSN,0.0008,0.9992,7.130086020211708,8.64529e-09,2.4167607e-06,0.00041688682,0.5,-1.1925334,-0.36143303,1.6470033,-9.911698,1.1083355,8.332219e-05,0.016597414,1.0,1.0,0.0007120654,0.14312987,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
TIMD4,0.0008,0.9992,7.130086020211708,8.775303e-06,8.004668e-06,0.00041688682,0.5,0.78753793,0.7371607,1.6350093,-6.341814,6.635088,0.10089505,0.07332249,1.0,1.0,1.0381454,0.7298884,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
PPP1R17,0.0006,0.9994,7.417964066154319,6.060016e-07,2.6440318e-06,0.00041688682,0.5,-0.44920102,0.0076971054,1.8292439,-8.654045,6.1245346,0.0025071446,0.014695942,1.0,1.0,0.02201948,0.15334493,False,CD16+ NK cells vs Rest,CD16+ NK cells,Rest,CD16+ NK cells
