,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
THBD,0.5342,0.4658,0.1370139404767593,0.0002284107,0.00044841043,9.888578e-08,0.5,0.85448587,0.7560816,3.1723862,-7.8412237,15.923543,0.44444847,0.82548255,1.0,1.0,3.5815675,8.38432,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGLC6,0.5344,0.4656,0.13781772304011963,5.0618627e-07,6.5402594e-07,9.888578e-08,0.5,2.0811214,1.4855318,4.4890127,-10.355188,15.790886,0.0021670114,0.01913121,1.0,1.0,0.01836208,0.2171195,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
HMGB3,0.5346,0.46540000000000004,0.13862155005530852,0.00012871294,0.00025136268,9.888578e-08,0.5,-0.57259554,-0.59014654,1.6547196,-6.7628155,8.68757,0.56151974,1.1025574,1.0,1.0,4.671261,10.076291,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
ZFAND2A,0.5346,0.46540000000000004,0.13862155005530852,0.00061138853,0.0012854302,9.888578e-08,0.5,-0.57914954,-0.661499,2.2217212,-6.4728265,9.186208,1.4196697,1.7086974,1.0,1.0,12.255946,16.813904,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
KIF2C,0.5348,0.46519999999999995,0.13942542178572737,2.1482227e-05,4.8015456e-05,9.888578e-08,0.5,-0.68232703,-0.7476554,3.0697699,-11.434813,14.247638,0.047121644,0.20947616,1.0,1.0,0.39148083,1.9012004,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
MUC5B,0.5348,0.46519999999999995,0.13942542178572737,0.00010308265,0.00012680511,9.888578e-08,0.5,-0.7988436,-1.0070829,4.7497573,-13.021902,15.572438,0.32587236,0.55871624,1.0,1.0,2.3550193,4.8580503,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
ADCYAP1,0.5356,0.46440000000000003,0.14264136113076975,1.1561869e-05,1.5408063e-05,9.888578e-08,0.5,1.2954228,0.95108604,4.756781,-13.106607,19.009354,0.009730146,0.04417245,1.0,1.0,0.07090563,0.4962616,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
LINC02345,0.5356,0.46440000000000003,0.14264136113076975,1.20884615e-05,3.5135407e-05,9.888578e-08,0.5,-0.5593063,-0.82477283,3.4597502,-9.603218,12.968929,0.058544848,0.17017233,1.0,1.0,0.42360717,1.6781368,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
MSLN,0.5358,0.46419999999999995,0.14344546039141393,4.243844e-05,0.00016190931,9.888578e-08,0.5,-0.8479902,-0.85850906,3.9147902,-13.832625,12.257058,0.1390434,0.4813397,1.0,1.0,0.9914109,4.334716,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IL3RA,0.536,0.46399999999999997,0.1442496059495394,6.0091894e-05,7.155354e-05,9.888578e-08,0.5,1.7697762,0.7961478,3.7022724,-6.857005,13.715083,0.1658349,0.32311907,1.0,1.0,1.2719917,3.2837417,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHV3-48,0.536,0.46399999999999997,0.1442496059495394,0.00018526733,0.00052434084,9.888578e-08,0.5,-0.9848741,-1.0168056,5.0649505,-15.118808,12.341299,0.33777088,0.821922,1.0,1.0,2.79529,10.610773,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
BANK1,0.5362,0.4638,0.14505379806916763,7.222272e-05,0.00014810635,9.888578e-08,0.5,1.5217837,0.9270277,4.354471,-10.579189,13.248591,0.27511546,0.79106253,1.0,1.0,2.122042,8.414651,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
LINC02757,0.5364,0.4636,0.14585803701441158,6.3807456e-06,5.7368447e-06,9.888578e-08,0.5,1.1988372,0.74537086,2.7458034,-6.6678677,13.292806,0.027456392,0.031911645,1.0,1.0,0.21679343,0.30514064,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
STAB1,0.5364,0.4636,0.14585803701441158,0.00020578568,0.00039314278,9.888578e-08,0.5,0.9663549,0.8310647,3.5298164,-8.920497,13.131777,0.25986543,0.46559808,1.0,1.0,1.9586333,4.706508,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
KDR,0.5366,0.46340000000000003,0.14666232304947457,5.607391e-05,4.7422625e-05,9.888578e-08,0.5,0.96063465,0.8902273,3.5292904,-8.38899,15.099888,0.10608981,0.12133109,1.0,1.0,0.777669,1.0131577,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
RBP7,0.5366,0.46340000000000003,0.14666232304947457,2.1635838e-05,4.1760883e-05,9.888578e-08,0.5,-0.52553886,-0.7851672,3.0867925,-10.162433,12.154659,0.0708465,0.20787126,1.0,1.0,0.5103457,1.9800619,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGKV3D-15,0.5368,0.46319999999999995,0.14746665643865253,1.0012656e-05,4.332835e-05,9.888578e-08,0.5,-0.9693008,-0.93382454,4.0122285,-15.848052,12.0836735,0.033043474,0.20452984,1.0,1.0,0.28102812,2.8817925,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TMIGD3,0.5368,0.46319999999999995,0.14746665643865253,7.291516e-06,3.228103e-05,9.888578e-08,0.5,-0.859494,-0.80781555,2.963817,-9.608873,10.551117,0.04836086,0.19988929,1.0,1.0,0.37277597,2.03759,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
VNN3,0.5368,0.46319999999999995,0.14746665643865253,7.553968e-06,9.076783e-06,9.888578e-08,0.5,0.7344603,0.78671646,2.937451,-8.494255,11.693082,0.06618379,0.0640749,1.0,1.0,0.4984254,0.5459932,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
GPD1,0.537,0.46299999999999997,0.14827103744633263,1.1594367e-06,1.9714212e-06,9.888578e-08,0.5,-0.7374096,-0.8538141,2.682086,-9.139076,9.6069355,0.010684096,0.026763266,1.0,1.0,0.07734393,0.25241557,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
FABP6,0.537,0.46299999999999997,0.14827103744633263,1.4403322e-05,2.859291e-05,9.888578e-08,0.5,0.79171824,0.7555485,3.0949912,-10.195596,12.022674,0.065774575,0.13648415,1.0,1.0,0.4695641,1.1156331,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CALML4,0.5372,0.4628,0.1490754663369963,3.1768363e-05,5.82651e-05,9.888578e-08,0.5,-0.5658653,-0.6853061,2.1056242,-6.761739,6.892805,0.15693308,0.35072565,1.0,1.0,1.1616356,3.1614833,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
HSD11B1-AS1,0.5416,0.45840000000000003,0.16678555284633767,3.2150876e-06,5.6204967e-06,9.888578e-08,0.5,-0.66002125,-0.7286415,1.9970634,-7.042081,9.782362,0.045698162,0.060329147,1.0,1.0,0.37295616,0.5682733,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
HMMR,0.542,0.45799999999999996,0.1683968139415849,2.3327611e-05,4.734034e-05,9.888578e-08,0.5,-0.6681125,-0.67674065,2.1747808,-9.168065,9.137616,0.06782528,0.21505703,1.0,1.0,0.5425087,2.0174458,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
MPEG1,0.5424,0.4576,0.1700082931440291,2.2907447e-05,8.2161525e-05,9.888578e-08,0.5,-0.8265479,-0.9588871,3.6938558,-11.324942,11.253783,0.106736474,0.53394085,1.0,1.0,0.80331695,5.7259035,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TNNC2,0.5498,0.45020000000000004,0.19986264323459557,7.600065e-06,2.099488e-05,9.888578e-08,0.5,-0.69961643,-0.7522116,2.2827468,-9.387017,9.961706,0.06862563,0.20899726,1.0,1.0,0.51449275,1.8584927,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
EDN2,0.5502,0.4498,0.201478804908365,1.188944e-05,5.9051185e-05,9.888578e-08,0.5,1.0448426,1.312521,5.285673,-14.281864,17.95159,0.03969605,0.2300061,1.0,1.0,0.29412186,1.945882,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGKV2-28,0.5502,0.4498,0.201478804908365,3.2307223e-06,5.4583734e-06,9.888578e-08,0.5,1.2007344,1.1349697,4.281614,-12.931577,14.389641,0.019113941,0.04630973,1.0,1.0,0.15189163,0.66345096,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TRBV11-1,0.5504,0.4496,0.20228698396626454,1.3570899e-05,5.7461275e-05,9.888578e-08,0.5,-0.74786997,-0.80198765,2.8148928,-10.54771,12.428576,0.028398199,0.23385645,1.0,1.0,0.21493827,2.148999,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
MT1E,0.5506,0.4494,0.20309522886739195,0.0015288541,0.0011005955,9.888578e-08,0.5,0.80332834,0.711925,1.8369443,-6.6249766,10.5834055,2.577941,1.7091664,1.0,1.0,22.132723,16.188345,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
PECAM1,0.5508,0.44920000000000004,0.20390353988382326,0.0004382265,0.0006135285,9.888578e-08,0.5,-0.65625983,-0.7175522,1.8532923,-7.3322372,8.446968,0.48462167,1.1323335,1.0,1.0,3.7502189,11.506192,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
PRG2,0.5508,0.44920000000000004,0.20390353988382326,1.9414065e-05,2.0506013e-05,9.888578e-08,0.5,1.4604533,0.9587498,3.569163,-8.280241,13.546652,0.058577593,0.08089704,1.0,1.0,0.44517365,0.86076206,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
GEM,0.551,0.44899999999999995,0.20471191728776605,0.0020879705,0.0019269411,9.888578e-08,0.5,0.8285449,0.75269556,2.3104448,-7.2764306,12.519703,2.6473181,1.6692584,1.0,1.0,22.523685,15.828959,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
MTRNR2L8,0.5512,0.4488,0.20552036135155782,0.00032815093,0.00045464817,9.888578e-08,0.5,-0.5534878,-0.74492025,1.9436221,-5.8933153,9.202706,0.8584124,1.1863947,1.0,1.0,6.9241796,11.504596,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
AZU1,0.5512,0.4488,0.20552036135155782,1.1779865e-05,1.773025e-05,9.888578e-08,0.5,1.4015644,1.0221863,3.5001595,-9.030425,14.613981,0.105288565,0.08429639,1.0,1.0,0.8876947,0.8265779,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TAC3,0.552,0.44799999999999995,0.20875480965662396,8.427963e-07,3.870895e-07,9.888578e-08,0.5,1.4299778,1.1317444,3.0024755,-8.034826,15.626028,0.005652469,0.0031581286,1.0,1.0,0.046737585,0.031886972,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
C16orf89,0.552,0.44799999999999995,0.20875480965662396,7.280821e-05,7.927418e-05,9.888578e-08,0.5,0.90380335,1.0287209,4.2419095,-11.565779,13.0560465,0.47382826,0.41604352,1.0,1.0,3.7088995,3.641918,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGLC1,0.5524,0.4476,0.2103724408588149,0.00016607766,0.00037981814,9.888578e-08,0.5,-0.61763656,-0.9522228,3.8171496,-12.406426,10.617139,0.48581138,0.9272902,1.0,1.0,4.018751,10.622905,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
MT3,0.553,0.44699999999999995,0.2127994026205844,8.089692e-06,1.9877732e-05,9.888578e-08,0.5,-0.80035925,-0.9571142,3.1975856,-13.078161,14.987655,0.05797925,0.14241003,1.0,1.0,0.4751592,1.2649094,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TM4SF1,0.553,0.44699999999999995,0.2127994026205844,0.000908897,0.0009715333,9.888578e-08,0.5,0.79413503,0.7739339,2.1996317,-6.5203342,10.609644,1.5544631,1.5386465,1.0,1.0,12.799685,13.710036,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHG3,0.5532,0.4468,0.2136085282908241,0.0001988072,0.00041891527,9.888578e-08,0.5,-0.81421477,-1.0545444,3.5345075,-10.843975,10.633335,0.42051545,0.91654056,1.0,1.0,3.523414,10.64521,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
SLC34A2,0.5534,0.4466,0.2144177236254785,0.0002777544,0.00037937667,9.888578e-08,0.5,-0.9598471,-1.0662031,5.015393,-14.037468,12.961184,0.48550865,0.83718,1.0,1.0,3.5400817,7.4354157,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
ADAMDEC1,0.5536,0.4464,0.21522698889850878,1.2564909e-05,1.1465648e-05,9.888578e-08,0.5,1.3373293,0.91847324,3.5639474,-10.739803,13.2336035,0.12990816,0.14431304,1.0,1.0,1.1157141,1.5362709,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
RND1,0.5538,0.44620000000000004,0.216036324384015,7.049546e-05,0.00013520934,9.888578e-08,0.5,-0.698379,-0.745018,2.1375005,-8.003819,10.285725,0.21929803,0.59136754,1.0,1.0,1.6966009,5.471173,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
KISS1,0.5542,0.4458,0.21765520708955355,2.8463778e-06,4.4752237e-06,9.888578e-08,0.5,1.3733332,1.085927,3.6464913,-12.963631,13.127808,0.007999767,0.03343889,1.0,1.0,0.061522726,0.28116107,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHV1-2,0.5542,0.4458,0.21765520708955355,0.00038303452,0.00047032433,9.888578e-08,0.5,-1.0095385,-1.271759,5.4929013,-14.98618,13.916251,0.47267416,0.71224314,1.0,1.0,3.8780146,8.99108,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
LTF,0.5548,0.44520000000000004,0.22008406460198515,4.1438117e-05,0.000108038876,9.888578e-08,0.5,-0.65352786,-0.8254914,2.8004103,-10.194684,12.664966,0.099436,0.39510798,1.0,1.0,0.76422185,3.463121,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
LY6H,0.5554,0.4446,0.22251356885551687,1.31488e-05,5.3162066e-06,9.888578e-08,0.5,1.3681498,1.1499252,4.038919,-10.614686,15.044218,0.017921448,0.020374812,1.0,1.0,0.1336888,0.17143989,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CA2,0.5554,0.4446,0.22251356885551687,6.138972e-05,0.0001274801,9.888578e-08,0.5,-0.5891457,-0.78615,2.0966861,-6.302025,8.296659,0.20408094,0.55573237,1.0,1.0,1.5859197,5.5327306,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHV4-61,0.556,0.44399999999999995,0.22494372728144696,7.328498e-05,0.00020144394,9.888578e-08,0.5,0.87899715,1.0416017,3.873311,-14.335858,12.930696,0.19332673,0.3494605,1.0,1.0,1.7027751,4.9484167,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TRBV5-1,0.5564,0.4436,0.2265642000029262,0.0002466813,0.00065585243,9.888578e-08,0.5,-0.66470295,-0.84999704,2.693013,-8.680822,11.8041,0.24466583,1.0519799,1.0,1.0,1.8916591,9.887656,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
NEK10,0.5564,0.4436,0.2265642000029262,9.4618745e-06,1.837186e-05,9.888578e-08,0.5,-0.6118397,-0.8058853,2.315071,-7.5617495,11.063315,0.03236568,0.083279,1.0,1.0,0.23766835,0.720728,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
FOXI1,0.5498,0.45020000000000004,0.19986264323459557,2.0084497e-06,9.605718e-06,9.888578e-08,0.5,-1.1566081,-0.9148989,3.2087069,-11.593906,10.724087,0.011487527,0.16948019,1.0,1.0,0.08904504,1.4628271,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
KRTAP2-3,0.5498,0.45020000000000004,0.19986264323459557,4.7174208e-07,2.2898562e-06,9.888578e-08,0.5,2.247273,2.3580475,4.4702334,-16.821785,16.516085,0.0018050235,0.007008288,1.0,1.0,0.0142803425,0.0574561,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHV3-20,0.5488,0.45120000000000005,0.1958233722862801,0.00013206193,0.0003478239,9.888578e-08,0.5,-1.1952794,-1.1376371,5.043503,-17.951422,14.320589,0.18667626,0.5627751,1.0,1.0,1.5183696,7.118876,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
HLA-DQB2,0.5488,0.45120000000000005,0.1958233722862801,6.71434e-05,0.00011539017,9.888578e-08,0.5,-1.0445462,-1.0188031,3.653855,-12.241018,10.374075,0.24699256,0.6539481,1.0,1.0,1.8343527,6.580354,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
ADAMTSL4,0.5426,0.45740000000000003,0.17081411520323098,4.3368636e-05,6.708508e-05,9.888578e-08,0.5,0.9325509,0.806139,2.7403438,-7.3905945,9.869361,0.24241233,0.28530747,1.0,1.0,1.9849454,2.953527,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
ADAP2,0.5434,0.4566,0.17403795939819489,7.3200965e-05,0.0001899543,9.888578e-08,0.5,-0.8341922,-0.7626462,2.3992133,-7.679948,7.782605,0.2160745,0.61528397,1.0,1.0,1.6533401,6.4269624,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CALCA,0.5434,0.4566,0.17403795939819489,7.333569e-07,1.0417377e-06,9.888578e-08,0.5,1.6001383,1.1654081,3.9492278,-10.617139,13.855602,0.004349568,0.020646911,1.0,1.0,0.036920507,0.19545084,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
ICAM1,0.5436,0.45640000000000003,0.17484406077434267,0.0022946834,0.0016676096,9.888578e-08,0.5,0.8470944,0.72942114,1.9414724,-5.245008,8.910967,2.4781754,2.2061834,1.0,1.0,20.89496,22.17305,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
HLA-DRA,0.544,0.45599999999999996,0.17645643379408527,0.002803251,0.007221588,9.888578e-08,0.5,-0.6755233,-0.7427037,2.2758965,-7.6918626,7.922108,1.8487025,4.1484027,1.0,1.0,14.828836,42.64472,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
MUC21,0.544,0.45599999999999996,0.17645643379408527,2.2810164e-06,1.1146033e-05,9.888578e-08,0.5,-1.4647117,-1.3635368,4.4754496,-14.755976,16.150997,0.012736587,0.100628376,1.0,1.0,0.08738517,0.8611512,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
UCHL1,0.5442,0.4558,0.1772627059737124,0.00015608902,0.00039260442,9.888578e-08,0.5,0.5859608,0.83586025,3.0943596,-9.573313,9.672353,0.97657853,0.98612016,1.0,1.0,8.369,8.758973,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TRDV2,0.5442,0.4558,0.1772627059737124,1.2881986e-05,2.4479827e-05,9.888578e-08,0.5,-0.5582108,-0.9052248,3.3677094,-9.607317,14.991009,0.018585246,0.15942512,1.0,1.0,0.1384906,1.6031468,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
HSPA1B,0.5448,0.45520000000000005,0.17968186841017564,0.011902467,0.016904121,9.888578e-08,0.5,0.7269638,0.8653655,2.8135307,-7.114399,10.765039,4.005633,3.228707,1.0,1.0,34.714462,32.51955,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
DSP,0.5448,0.45520000000000005,0.17968186841017564,0.0001455742,0.00031487065,9.888578e-08,0.5,-0.64992374,-0.7586627,2.5311117,-8.148936,10.662488,0.3924119,1.046928,1.0,1.0,3.0054493,9.365106,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHV3-23,0.5448,0.45520000000000005,0.17968186841017564,0.0013737528,0.0019826693,9.888578e-08,0.5,1.1033927,1.0571194,4.860966,-16.2704,14.073162,0.9145343,1.2477542,1.0,1.0,7.566147,15.367864,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TF,0.5448,0.45520000000000005,0.17968186841017564,4.2151273e-06,1.8204633e-05,9.888578e-08,0.5,-0.85772157,-0.91939926,3.5975454,-11.893962,14.304701,0.020343391,0.18090421,1.0,1.0,0.15627143,1.5565803,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGLV2-18,0.545,0.45499999999999996,0.18048837208289592,3.8996404e-05,0.00010423237,9.888578e-08,0.5,-1.1096469,-1.0964079,5.399968,-16.086254,16.090172,0.20208871,0.45596987,1.0,1.0,1.6465043,5.767578,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
AL365226.2,0.5566,0.4434,0.22737454732280338,1.7271426e-06,1.4620934e-05,9.888578e-08,0.5,-1.0080644,-1.1764698,4.0829916,-14.149278,13.593624,0.015747773,0.12789258,1.0,1.0,0.11160434,1.1168506,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
STOML3,0.5452,0.4548,0.18129493430020283,2.05419e-06,3.0575834e-06,9.888578e-08,0.5,1.7558664,1.6917772,4.859852,-13.895806,17.45212,0.013007923,0.016797347,1.0,1.0,0.0884504,0.12870528,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
AQP5,0.5454,0.4546,0.18210155533085204,9.199679e-06,2.0201844e-05,9.888578e-08,0.5,-0.7573732,-0.8640442,3.2032304,-11.528433,11.911307,0.06755403,0.22728781,1.0,1.0,0.4794614,1.9384593,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
COL4A2-AS2,0.5454,0.4546,0.18210155533085204,5.1672254e-07,2.397455e-06,9.888578e-08,0.5,-0.9824144,-1.303709,4.0658464,-11.573344,12.822529,0.0029407218,0.025108293,1.0,1.0,0.02319275,0.2645708,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TFF1,0.5456,0.4544,0.18290823544371426,2.9548644e-05,0.00013457428,9.888578e-08,0.5,-1.2798419,-1.0803919,4.3744297,-16.46007,16.88948,0.06269796,0.26515847,1.0,1.0,0.46690008,2.5507908,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TPSB2,0.5458,0.45420000000000005,0.18371497490777688,0.00045433946,0.00042812614,9.888578e-08,0.5,1.1540172,1.0246396,4.5933003,-11.923382,16.904678,0.31780726,0.33013505,1.0,1.0,2.3485253,3.3401115,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGLV2-11,0.546,0.45399999999999996,0.18452177399214398,0.00046555806,0.0006340214,9.888578e-08,0.5,1.2567344,0.97488356,4.326927,-15.107267,13.06948,0.8937249,1.0957127,1.0,1.0,7.590905,12.951387,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
PLA2G10,0.546,0.45399999999999996,0.18452177399214398,2.803385e-05,7.757117e-05,9.888578e-08,0.5,-1.359897,-1.1967077,5.387608,-15.877117,13.719771,0.15433322,0.4110328,1.0,1.0,1.0806423,3.5563066,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CD36,0.5462,0.4538,0.1853286329660362,3.6192967e-05,0.00010162142,9.888578e-08,0.5,-0.8240924,-0.87352467,3.3713727,-10.0131855,13.695667,0.10679594,0.37870997,1.0,1.0,0.80165195,3.8764892,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CRCT1,0.5468,0.45320000000000005,0.18774957191885222,4.890229e-07,2.4662634e-06,9.888578e-08,0.5,3.2995071,3.400035,4.9847517,-15.967999,18.11485,0.0018753684,0.011813267,1.0,1.0,0.01423689,0.10355199,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGLC7,0.547,0.45299999999999996,0.188556673145428,2.7144524e-06,4.753523e-06,9.888578e-08,0.5,1.4157035,1.0329304,3.5999103,-9.956252,12.427523,0.012517618,0.07711235,1.0,1.0,0.10069172,0.8107996,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
JSRP1,0.547,0.45299999999999996,0.188556673145428,1.5217547e-05,3.1096348e-05,9.888578e-08,0.5,-0.66495335,-0.71101236,1.9003394,-7.4893723,6.0374823,0.052875143,0.19382137,1.0,1.0,0.45917025,2.3101559,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
RNASE1,0.5472,0.4528,0.18936383560941594,0.000726792,0.0022100138,9.888578e-08,0.5,-0.6842915,-0.78861284,2.6515858,-9.16724,10.132472,0.8418677,1.93798,1.0,1.0,6.6132503,18.932295,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
TMC5,0.5476,0.4524,0.19097834532950086,5.2454638e-05,0.00012101037,9.888578e-08,0.5,-0.90462667,-1.0436077,3.9553394,-11.419079,11.639142,0.1843957,0.56836843,1.0,1.0,1.2901045,4.902269,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
SPINK5,0.5486,0.4514,0.1950157101949841,7.785809e-06,1.598354e-05,9.888578e-08,0.5,-0.8875633,-0.9836149,3.8221524,-11.462755,13.682737,0.042826444,0.14731562,1.0,1.0,0.2926463,1.2439234,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CALB1,0.5454,0.4546,0.18210155533085204,5.6592677e-07,7.78594e-07,9.888578e-08,0.5,1.25961,1.2115564,2.9711907,-11.043559,14.460291,0.0050072386,0.0063798977,1.0,1.0,0.03934378,0.058558077,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHV1-3,0.4918,0.5082,-0.03280294044779508,0.000374454,0.00045176368,9.888578e-08,0.5,-0.38187772,-0.41580057,3.3317637,-11.070108,9.548356,0.50035906,0.91326916,1.0,1.0,4.038988,11.226606,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGKV2D-30,0.4916,0.5084,-0.033603160951229616,7.1408062e-06,1.8339239e-05,9.888578e-08,0.5,-0.5107472,-0.46824598,4.8576217,-15.387245,14.181413,0.025079828,0.08945184,1.0,1.0,0.20994103,1.1170697,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
IGHV2-5,0.4916,0.5084,-0.033603160951229616,0.00015945631,0.00077379623,9.888578e-08,0.5,-0.28344747,-0.42151165,4.563311,-16.631573,13.468204,0.34143704,0.8466885,1.0,1.0,2.995786,11.1582,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CAMK2B,0.4386,0.5614,-0.24684582295678825,3.6973443e-06,8.273984e-06,9.888578e-08,0.5,-0.080319986,-0.124115944,2.7132065,-9.559751,10.028668,0.01046757,0.1116586,1.0,1.0,0.07769331,0.96141064,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
CASP14,0.4386,0.5614,-0.24684582295678825,1.8892683e-07,3.3000623e-07,9.888578e-08,0.5,2.388603,2.2260218,4.81541,-13.228629,15.758757,0.00046371718,0.0040752874,1.0,1.0,0.0035728689,0.035404038,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
PYDC1,0.4394,0.5606,-0.24359747385990205,1.0954133e-06,1.9892407e-06,9.888578e-08,0.5,0.15662591,-0.20709038,3.0562873,-9.988303,11.342039,0.004259612,0.018851168,1.0,1.0,0.033343215,0.16885227,False,Fibroblasts vs Rest,Fibroblasts,Rest,Fibroblasts
