,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
CAVIN3,0.8294,0.17059999999999997,1.5813808661949658,4.5517707e-05,0.0002811991,1.2082397e-07,0.5,-2.4477963,-2.254086,2.1160378,-10.936049,3.9273586,0.349636,0.78658885,1.0,1.0,3.2248373,6.9650903,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
FXYD6,0.829,0.17100000000000004,1.5785565522158305,3.1451276e-05,0.00017602934,1.2082397e-07,0.5,-2.7536607,-2.6064262,2.447275,-12.408166,5.860301,0.24141008,0.811577,1.0,1.0,2.2307155,7.242099,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
IGFBP7,0.8288,0.17120000000000002,1.5771463614520005,0.00026475714,0.0021723316,1.2082397e-07,0.5,-3.2739553,-3.2257833,2.9166398,-14.152462,6.7054486,0.8294055,1.4347283,1.0,1.0,7.8780985,12.980897,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
AOC1,0.8288,0.17120000000000002,1.5771463614520005,4.3055343e-06,2.059563e-05,1.2082397e-07,0.5,-4.3131976,-4.3151836,3.7317555,-14.302584,6.8500595,0.07763835,0.23694406,1.0,1.0,0.7001074,2.1226547,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
HIGD1B,0.8286,0.1714,1.575737477205116,2.2114614e-06,1.622361e-05,1.2082397e-07,0.5,-4.4563518,-4.5716743,3.9947917,-19.796574,11.916218,0.015536821,0.032015856,1.0,1.0,0.12836081,0.25966364,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
MYL9,0.8286,0.1714,1.575737477205116,8.7798886e-05,0.00062311627,1.2082397e-07,0.5,-2.7368548,-2.7245398,2.2985034,-9.897642,4.256151,0.5808068,1.1569831,1.0,1.0,5.737562,10.130096,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
PDLIM3,0.8286,0.1714,1.575737477205116,3.3720622e-05,0.0003164146,1.2082397e-07,0.5,-3.3514066,-3.2919455,2.9114764,-12.3435755,5.9853907,0.17047289,0.7604589,1.0,1.0,1.6053662,6.335944,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
PRELP,0.8284,0.17159999999999997,1.574329896263974,6.518448e-06,8.148864e-05,1.2082397e-07,0.5,-4.3821564,-4.384408,4.006238,-16.340916,6.859521,0.055932324,0.23359457,1.0,1.0,0.52773094,1.9801365,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
DEPP1,0.8282,0.17179999999999995,1.5729236154284745,4.70227e-05,0.00025167092,1.2082397e-07,0.5,-2.6634254,-2.623157,2.340239,-11.5392475,6.075618,0.2464219,0.7903989,1.0,1.0,2.319416,6.659015,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SNAI1,0.828,0.17200000000000004,1.571518631509568,7.454812e-05,0.00040282344,1.2082397e-07,0.5,-2.6478724,-2.3368802,2.4421449,-13.566197,4.8881025,0.3766057,0.99669856,1.0,1.0,3.59705,9.656581,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
COL4A2,0.828,0.17200000000000004,1.571518631509568,8.614865e-05,0.00064338424,1.2082397e-07,0.5,-3.3934476,-3.3187165,3.0640938,-15.615079,8.404258,0.21355523,0.68564457,1.0,1.0,1.9416667,5.8825574,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
IGFBP5,0.828,0.17200000000000004,1.571518631509568,4.291509e-05,0.00085105735,1.2082397e-07,0.5,-3.8445184,-3.8536053,3.440576,-17.086613,7.817789,0.21117628,0.6473365,1.0,1.0,2.0427792,5.504371,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
NPTX2,0.8278,0.17220000000000002,1.5701149413292064,8.476612e-06,5.894101e-05,1.2082397e-07,0.5,-3.9799426,-3.862174,3.546774,-16.399677,6.4811573,0.08375749,0.44087723,1.0,1.0,0.7783302,3.8334951,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
FOLR3,0.8278,0.17220000000000002,1.5701149413292064,1.7758562e-06,1.1994812e-05,1.2082397e-07,0.5,-4.1713014,-4.052169,3.7665672,-19.946556,7.2125206,0.010587592,0.08471778,1.0,1.0,0.09601266,0.896959,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
GRN,0.8276,0.1724,1.5687125417202885,0.0005851914,0.0019987922,1.2082397e-07,0.5,-1.8094485,-1.7244859,1.4067826,-7.0841756,2.5166101,2.119657,2.9243677,1.0,1.0,21.983978,28.723703,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SCARA5,0.8276,0.1724,1.5687125417202885,6.358207e-07,6.4796454e-06,1.2082397e-07,0.5,-4.531373,-4.47834,3.8994527,-17.412683,8.0930195,0.00799092,0.06566049,1.0,1.0,0.074125156,0.586143,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
PCOLCE2,0.8274,0.17259999999999998,1.5673114295266106,6.795326e-06,4.390578e-05,1.2082397e-07,0.5,-4.1097713,-3.943914,3.7024398,-16.957201,6.5210857,0.093200535,0.37443405,1.0,1.0,0.847946,3.359444,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TWIST2,0.8272,0.17279999999999995,1.5659116016028158,1.0147078e-06,1.547187e-05,1.2082397e-07,0.5,-4.260991,-3.8365517,3.8685563,-17.470343,9.64034,0.011933783,0.080373496,1.0,1.0,0.11153502,0.7005471,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CTSZ,0.8266,0.1734,1.561719792158815,0.00031854017,0.0012061382,1.2082397e-07,0.5,-1.9723855,-1.862113,1.601949,-7.9935155,3.3877869,1.4246695,2.1985495,1.0,1.0,14.423678,21.777802,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
DUOXA2,0.8264,0.17359999999999998,1.560325070076172,5.0520623e-07,3.894379e-06,1.2082397e-07,0.5,-4.6145396,-4.6928596,3.854601,-17.1442,6.89159,0.0040256926,0.03016032,1.0,1.0,0.038903333,0.27509552,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SLC6A8,0.826,0.17400000000000004,1.5575394289417235,1.6864613e-05,9.0360496e-05,1.2082397e-07,0.5,-2.5644875,-2.244351,2.4075801,-14.0446415,4.855234,0.15513363,0.3751129,1.0,1.0,1.4878576,3.4757748,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SLCO2A1,0.8252,0.17479999999999996,1.5519832728857,3.144896e-05,0.00017721273,1.2082397e-07,0.5,-4.4948654,-4.5418377,4.1680202,-17.032543,9.540333,0.0719029,0.24805544,1.0,1.0,0.60745263,2.0014367,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CDA,0.8252,0.17479999999999996,1.5519832728857,2.0932071e-05,0.000108342436,1.2082397e-07,0.5,-3.0593998,-2.896988,2.6590486,-13.293639,4.909891,0.12616676,0.5586383,1.0,1.0,1.151809,5.242771,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRBV6-5,0.825,0.17500000000000004,1.5505973673895233,0.003013272,0.00030038512,1.2082397e-07,0.5,3.3449066,3.898804,3.868809,-14.962368,14.893071,2.0272183,0.24520648,1.0,1.0,19.174639,2.2303445,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
COL7A1,0.825,0.17500000000000004,1.5505973673895233,4.9566083e-06,8.8716304e-05,1.2082397e-07,0.5,-4.282258,-4.243128,3.8836265,-16.89603,10.698184,0.051140025,0.2759404,1.0,1.0,0.47293755,2.3870995,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
ICAM1,0.825,0.17500000000000004,1.5505973673895233,0.0006932698,0.0025172348,1.2082397e-07,0.5,-2.142763,-2.107418,1.8074864,-9.114179,4.392211,1.7985921,2.572367,1.0,1.0,18.749691,24.971529,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SNCG,0.8248,0.17520000000000002,1.5492127092469865,2.0657515e-05,0.00021241207,1.2082397e-07,0.5,-3.2615058,-3.3637476,2.9756649,-13.195718,7.720336,0.18616302,0.6012576,1.0,1.0,1.6725441,5.141493,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CXCL10,0.8246,0.1754,1.5478292954492676,4.0613864e-05,0.00026953378,1.2082397e-07,0.5,-3.1108432,-3.100721,2.6868327,-11.060748,7.2811794,0.3003818,0.79597396,1.0,1.0,3.0466092,7.8811426,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TIMP1,0.8246,0.1754,1.5478292954492676,0.0011400194,0.004969701,1.2082397e-07,0.5,-1.9925901,-1.9260545,1.6108323,-8.719456,3.2495337,2.1176138,3.2714794,1.0,1.0,21.884272,31.493626,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
C3,0.8244,0.17559999999999998,1.546447122997715,6.853014e-05,0.0004877917,1.2082397e-07,0.5,-2.8735693,-2.8102007,2.4885013,-12.651827,4.9625006,0.54758114,1.3133233,1.0,1.0,5.186915,11.97985,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
AL157895.1,0.8244,0.17559999999999998,1.546447122997715,1.4774676e-05,6.895553e-05,1.2082397e-07,0.5,-6.5400324,-6.7056813,5.943253,-23.052317,12.720392,0.013926564,0.16311969,1.0,1.0,0.13520178,1.7031244,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TREM1,0.8242,0.17579999999999996,1.5450661889037984,4.4635133e-05,0.00032889593,1.2082397e-07,0.5,-3.0753891,-2.934597,2.7785256,-14.545012,5.0077744,0.30972382,1.1686356,1.0,1.0,2.8731587,11.455784,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CXCL12,0.8242,0.17579999999999996,1.5450661889037984,1.25185325e-05,9.988736e-05,1.2082397e-07,0.5,-3.5677915,-3.5691347,3.24588,-11.645306,7.891118,0.10318416,0.33397478,1.0,1.0,0.9055335,2.9000869,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
MXRA8,0.824,0.17600000000000005,1.5436864901890617,1.3332928e-05,0.00023781905,1.2082397e-07,0.5,-3.476081,-3.2440248,3.1957176,-15.828991,8.053749,0.106007986,0.49032843,1.0,1.0,0.98054594,4.2458735,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
GJA4,0.824,0.17600000000000005,1.5436864901890617,3.543005e-06,3.361767e-05,1.2082397e-07,0.5,-4.4752507,-4.4737835,4.0925355,-17.053337,9.8488865,0.039821904,0.08858552,1.0,1.0,0.36806944,0.7289117,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
AC025048.4,0.8228,0.17720000000000002,1.5354340753280362,2.1703356e-06,1.1901099e-05,1.2082397e-07,0.5,-3.545034,-3.1353483,3.2832468,-14.894813,5.8165493,0.018013129,0.08943959,1.0,1.0,0.15544473,0.9563026,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRBV3-1,0.8228,0.17720000000000002,1.5354340753280362,0.0010435953,0.000110166955,1.2082397e-07,0.5,2.877459,3.4997048,3.571422,-12.71978,11.703865,1.6210723,0.14449003,1.0,1.0,15.249307,1.308928,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
MXRA5,0.8224,0.17759999999999998,1.5326930199960593,8.140493e-06,0.00014258634,1.2082397e-07,0.5,-3.6359313,-3.4190073,3.3023314,-16.8666,8.707859,0.07033579,0.3127854,1.0,1.0,0.67260045,2.7330825,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
AKAP12,0.8222,0.17779999999999996,1.531324307303497,2.5788251e-05,0.0001102485,1.2082397e-07,0.5,-2.7387614,-2.7554188,2.3167346,-11.441033,5.6480656,0.09558696,0.33950862,1.0,1.0,1.0203508,3.1293519,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
LAMB3,0.8218,0.17820000000000003,1.5285904974642899,4.989617e-05,0.00039036776,1.2082397e-07,0.5,-2.6219034,-2.3275132,2.4266808,-13.43969,5.4551697,0.47288653,1.2205813,1.0,1.0,4.4709864,10.717299,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
FPR1,0.8216,0.1784,1.5272253945860024,2.0153755e-05,0.00015663437,1.2082397e-07,0.5,-3.515496,-3.4089866,3.1900356,-15.042404,5.9184475,0.141254,0.735622,1.0,1.0,1.271057,7.904171,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CD68,0.821,0.17900000000000005,1.5231372599260207,0.00023512598,0.001254027,1.2082397e-07,0.5,-2.5496812,-2.4613166,2.2126334,-9.976703,4.394944,1.1445173,2.2070663,1.0,1.0,11.3680525,22.4767,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CCL19,0.8208,0.17920000000000003,1.5217769302553408,2.1388305e-05,0.00029599934,1.2082397e-07,0.5,-4.007977,-3.902728,3.6538353,-17.549915,6.657098,0.21380466,0.37530068,1.0,1.0,1.9808564,3.3363047,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TM4SF18,0.8208,0.17920000000000003,1.5217769302553408,1.0970931e-05,5.922449e-05,1.2082397e-07,0.5,-4.187402,-4.3022823,3.9066842,-19.138138,9.05249,0.032668374,0.123109385,1.0,1.0,0.27862906,0.99827486,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SLC9A3R2,0.8204,0.17959999999999998,1.5190598268400166,6.403853e-05,0.00031787466,1.2082397e-07,0.5,-3.033297,-3.0773468,2.6283329,-12.339315,5.089403,0.27175596,0.9048028,1.0,1.0,2.5089118,7.7627697,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CCL8,0.8202,0.17979999999999996,1.5177030474952364,2.2652013e-05,0.00016632123,1.2082397e-07,0.5,-3.4659371,-3.4410586,3.2567937,-14.94367,6.2717676,0.121228784,0.4167571,1.0,1.0,1.1033641,4.196566,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SOX15,0.8202,0.17979999999999996,1.5177030474952364,3.2016724e-06,2.6102001e-05,1.2082397e-07,0.5,-3.460461,-3.3672485,3.0670989,-14.573232,5.4423122,0.044108283,0.2764377,1.0,1.0,0.40276778,2.3200176,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
KCNE5,0.82,0.18000000000000005,1.516347446007656,8.3314393e-07,3.5261444e-06,1.2082397e-07,0.5,-3.2485354,-3.1636686,2.8614955,-12.462057,5.7212086,0.012304245,0.06335762,1.0,1.0,0.11443609,0.6640834,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
LINC02432,0.8192,0.18079999999999996,1.5109367632244657,2.3383373e-06,1.3479398e-05,1.2082397e-07,0.5,-4.8123584,-4.706745,4.4990034,-17.64713,8.614426,0.013909995,0.07666157,1.0,1.0,0.1194304,0.81157684,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
LINC00545,0.8192,0.18079999999999996,1.5109367632244657,1.2297686e-07,1.7486431e-06,1.2082397e-07,0.5,-5.7027607,-5.5239153,4.374569,-19.289394,12.953552,0.0010824988,0.015753927,1.0,1.0,0.009170949,0.14018963,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
LAMC3,0.8188,0.18120000000000003,1.5082384172036136,1.5879073e-06,1.8704324e-05,1.2082397e-07,0.5,-4.077116,-4.026126,3.893976,-18.844307,10.733353,0.009064392,0.048428338,1.0,1.0,0.07731798,0.40641347,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
THBS2,0.8188,0.18120000000000003,1.5082384172036136,1.0177476e-05,0.00020611768,1.2082397e-07,0.5,-4.1191354,-3.8241248,3.8617551,-18.092617,9.436881,0.08777469,0.38065714,1.0,1.0,0.8259848,3.275765,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
MLPH,0.8186,0.1814,1.5068909834664548,5.1093393e-05,0.00030320743,1.2082397e-07,0.5,-3.126455,-3.0605469,2.8610718,-13.0255375,5.798168,0.2500732,1.0470425,1.0,1.0,2.3216426,9.27131,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
LOXL2,0.8186,0.1814,1.5068909834664548,2.282766e-05,0.00023177564,1.2082397e-07,0.5,-3.1205022,-2.871861,2.8277087,-14.224306,6.9522247,0.16424778,0.50960445,1.0,1.0,1.5198414,4.2889004,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
DKK2,0.8186,0.1814,1.5068909834664548,1.9530373e-06,1.3692549e-05,1.2082397e-07,0.5,-3.8541331,-3.8198137,3.5345106,-15.506192,6.942812,0.018098269,0.04954853,1.0,1.0,0.15008107,0.43619204,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TUBB2B,0.8182,0.18179999999999996,1.5041995809683715,2.4173344e-06,2.0789526e-05,1.2082397e-07,0.5,-4.055161,-4.048768,3.6605017,-17.018784,8.727869,0.04860899,0.17293727,1.0,1.0,0.44673622,1.5457457,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRAV27,0.8182,0.18179999999999996,1.5041995809683715,0.00046793956,5.451929e-05,1.2082397e-07,0.5,2.5656,3.028391,3.3017693,-13.735295,11.586851,1.0631553,0.07073863,1.0,1.0,9.976139,0.6202195,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
PTPRK,0.8182,0.18179999999999996,1.5041995809683715,4.4049968e-05,0.00027784772,1.2082397e-07,0.5,-2.7781942,-2.6597657,2.5451803,-11.921543,6.0260973,0.39671147,0.84716266,1.0,1.0,3.958035,7.1592994,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
AC026412.3,0.8182,0.18179999999999996,1.5041995809683715,6.785727e-07,3.0955973e-06,1.2082397e-07,0.5,-3.2755477,-3.187416,2.902472,-13.177982,5.9590473,0.0071612736,0.020523041,1.0,1.0,0.06985178,0.17641082,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
SYT8,0.8178,0.18220000000000003,1.5015127804478718,2.268843e-06,4.1780564e-05,1.2082397e-07,0.5,-4.0341315,-3.9626722,3.7678485,-17.026764,8.40019,0.021453623,0.19749737,1.0,1.0,0.20355213,1.5837803,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRBV20-1,0.8176,0.1824,1.5001710992155688,0.0027694956,0.00045646814,1.2082397e-07,0.5,2.3436468,2.9432259,3.2885017,-13.004797,11.85961,2.4721956,0.38803536,1.0,1.0,23.28595,3.4693236,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
AMOTL2,0.8174,0.18259999999999998,1.4988305604387102,1.5563737e-05,0.00012774092,1.2082397e-07,0.5,-3.2079403,-3.150218,2.9312143,-14.788185,5.6052094,0.12230583,0.605713,1.0,1.0,1.1231177,5.0535674,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CALML4,0.8172,0.18279999999999996,1.4974911614557305,2.17353e-05,8.639236e-05,1.2082397e-07,0.5,-2.1980705,-2.2014098,1.8819072,-9.875227,3.752141,0.1540676,0.50211996,1.0,1.0,1.4379498,4.464899,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
PDK4,0.817,0.18300000000000005,1.4961528996136764,6.031614e-05,0.00023560614,1.2082397e-07,0.5,-3.3301566,-3.4881997,3.02856,-12.0649805,7.013238,0.21327665,0.6662217,1.0,1.0,1.9139262,6.2519965,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
AEBP1,0.817,0.18300000000000005,1.4961528996136764,5.2761316e-05,0.0005761312,1.2082397e-07,0.5,-2.9547386,-2.8454714,2.6517901,-11.686043,5.8409986,0.37795967,0.75102895,1.0,1.0,3.7144792,6.635662,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
COX4I2,0.8166,0.1834,1.4934797767833832,6.364101e-06,5.173728e-05,1.2082397e-07,0.5,-5.262163,-5.2053986,5.043363,-19.535015,10.433962,0.033682752,0.15474777,1.0,1.0,0.3012955,1.2605864,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRBV24-1,0.8166,0.1834,1.4934797767833832,0.00038610483,6.606604e-05,1.2082397e-07,0.5,2.6507475,3.1801786,3.3886027,-13.956508,13.939462,1.2025331,0.09356959,1.0,1.0,11.362606,0.86521816,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TSPAN7,0.816,0.18400000000000005,1.4894785552621983,2.5301206e-05,0.00012058871,1.2082397e-07,0.5,-3.4274242,-3.4985447,3.1720004,-12.545326,6.408251,0.09966187,0.47981662,1.0,1.0,0.90169156,4.143913,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CLDN14,0.8156,0.1844,1.4868166856087854,1.4634983e-06,7.3380143e-06,1.2082397e-07,0.5,-3.3313575,-3.1888819,3.0112267,-13.383625,6.9357834,0.0046442305,0.030988365,1.0,1.0,0.04696712,0.27087557,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRAV21,0.8156,0.1844,1.4868166856087854,0.0016763082,0.00020319664,1.2082397e-07,0.5,3.1922894,3.7718458,3.9127774,-14.229576,14.295832,1.5946486,0.16942124,1.0,1.0,14.976739,1.5141264,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
RNF223,0.8146,0.1854,1.4801815004210899,1.3753964e-06,1.7915861e-05,1.2082397e-07,0.5,-3.4396672,-3.3941174,3.1035397,-13.914477,5.738662,0.031691026,0.19765425,1.0,1.0,0.31467527,1.6620659,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
APLN,0.8142,0.18579999999999997,1.4775351681498234,6.3286543e-06,3.5585377e-05,1.2082397e-07,0.5,-4.3193088,-4.459766,4.150212,-18.327484,11.33942,0.021467077,0.11648726,1.0,1.0,0.18966947,0.96571076,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
KCNE4,0.8138,0.18620000000000003,1.4748932293069628,2.738612e-06,2.2701981e-05,1.2082397e-07,0.5,-3.4312012,-3.3488288,3.0616655,-12.264098,9.31562,0.02928898,0.12703694,1.0,1.0,0.26769015,1.1009531,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
BGN,0.8136,0.1864,1.4735739011258442,9.884225e-05,0.0015650351,1.2082397e-07,0.5,-3.62631,-3.4273381,3.3455577,-14.548584,9.35647,0.4367448,1.0153736,1.0,1.0,4.132862,8.696293,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
PTGDS,0.8134,0.1866,1.4722556637633886,0.00011954845,0.00078390405,1.2082397e-07,0.5,-4.042933,-4.053158,3.9675405,-15.704166,9.584217,0.5882286,1.2153152,1.0,1.0,5.4704943,11.668403,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRAV9-2,0.8132,0.18679999999999997,1.4709385147233582,0.00039866468,7.0381204e-05,1.2082397e-07,0.5,2.5548189,2.976758,2.9762595,-9.870468,10.256786,1.3754917,0.13298966,1.0,1.0,12.763635,1.2096031,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
IFI30,0.8132,0.18679999999999997,1.4709385147233582,0.00078247755,0.004191893,1.2082397e-07,0.5,-2.6106274,-2.6133375,2.2796583,-8.77011,3.7180662,2.3650544,3.2834332,1.0,1.0,24.944426,32.98413,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
NNMT,0.8124,0.1876,1.46568075213841,6.79247e-05,0.0006577312,1.2082397e-07,0.5,-3.069289,-3.0413995,2.8135037,-13.47417,5.932335,0.38577121,1.0841866,1.0,1.0,3.5489154,9.561235,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
DHH,0.8124,0.1876,1.46568075213841,1.6319149e-06,8.529676e-06,1.2082397e-07,0.5,-3.5984442,-3.5905828,3.367338,-16.319439,7.355942,0.006805057,0.027975062,1.0,1.0,0.06556466,0.2336188,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRBV4-1,0.8124,0.1876,1.46568075213841,0.001284434,0.00020023814,1.2082397e-07,0.5,3.0777724,3.4760575,4.097898,-13.704882,13.690428,1.6050899,0.20458946,1.0,1.0,15.314871,1.8786457,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRBV7-6,0.812,0.18799999999999994,1.463058336455512,0.0005975025,0.00013037786,1.2082397e-07,0.5,2.3911,2.9726572,3.1891098,-12.400616,11.82219,1.4877605,0.12646562,1.0,1.0,14.01101,1.1094288,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRAV12-2,0.812,0.18799999999999994,1.463058336455512,0.0009018204,0.00011293344,1.2082397e-07,0.5,2.5966263,3.117,3.5635188,-13.255204,12.349007,1.3778039,0.13558652,1.0,1.0,13.018362,1.2281165,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CADM3,0.8114,0.1886,1.4591327398750995,2.2609624e-06,1.42929775e-05,1.2082397e-07,0.5,-4.2550077,-4.1503296,4.0065594,-17.321733,7.8741236,0.028652038,0.065910846,1.0,1.0,0.2834195,0.5676423,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
FMO3,0.811,0.18899999999999995,1.4565209984761756,2.4144028e-06,2.4600717e-05,1.2082397e-07,0.5,-3.9270394,-3.8399029,3.800929,-17.579878,7.579076,0.019804047,0.112962015,1.0,1.0,0.18753709,0.9568021,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
RGS5,0.811,0.18899999999999995,1.4565209984761756,3.6173467e-05,0.00025213973,1.2082397e-07,0.5,-3.4622078,-3.5265765,3.3491654,-17.030022,8.220395,0.15481628,0.24866477,1.0,1.0,1.3950366,2.0734227,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
NPR3,0.8108,0.18920000000000003,1.4552167174394435,6.1101405e-06,2.988519e-05,1.2082397e-07,0.5,-3.8693445,-4.069126,3.617523,-14.927865,8.035633,0.027816627,0.08618418,1.0,1.0,0.2341413,0.723051,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
FSTL1,0.8108,0.18920000000000003,1.4552167174394435,2.5799653e-05,0.00027050296,1.2082397e-07,0.5,-3.2986817,-3.174663,3.0615804,-14.332332,7.713067,0.16995308,0.57470363,1.0,1.0,1.6007526,4.8593826,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRAV30,0.8108,0.18920000000000003,1.4552167174394435,0.000102793194,1.1722479e-05,1.2082397e-07,0.5,2.7686837,3.40628,3.5698326,-12.129896,16.183609,0.6354866,0.03164172,1.0,1.0,6.0583067,0.30202323,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
MGLL,0.8106,0.1894,1.453913492980462,0.00011276657,0.00044635148,1.2082397e-07,0.5,-2.0222492,-2.0104866,1.708355,-8.490717,4.2200403,0.6385971,1.3472587,1.0,1.0,6.390426,12.327045,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CST6,0.8104,0.1896,1.4526113227105228,9.860412e-06,8.1227634e-05,1.2082397e-07,0.5,-2.78537,-2.8089743,2.5585706,-14.381569,5.844494,0.0898032,0.40619126,1.0,1.0,0.8673368,3.6166785,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
TRAV2,0.8102,0.18979999999999997,1.4513102042483568,0.00019317945,3.5116518e-05,1.2082397e-07,0.5,2.4108956,2.9212728,3.4926867,-14.127282,13.389398,0.8557392,0.05769565,1.0,1.0,7.862479,0.50267184,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
CRYM,0.8102,0.18979999999999997,1.4513102042483568,4.3836035e-06,2.9412455e-05,1.2082397e-07,0.5,-3.8070536,-3.7132692,3.5096884,-15.849545,6.4190817,0.099572115,0.35372284,1.0,1.0,1.0122901,3.062265,False,Mono-mac vs Rest,Mono-mac,Rest,Mono-mac
