,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
DEFB1,0.3272,0.6728000000000001,-0.7208764882310577,0.00027682912,2.5250578e-05,0.00042617167,0.5,3.5138493,3.7731857,3.6101372,-11.971702,13.083227,1.084693,0.12853998,1.0,1.0,9.146725,1.2643881,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IL4I1,0.3276,0.6724,0.719060033902616,0.00013646997,0.00031806814,0.00042617167,0.5,-1.1208708,-1.1315122,2.5241098,-10.485596,9.523497,0.24294478,1.0478133,1.0,1.0,1.9369583,10.676865,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
GAL,0.3276,0.6724,-0.719060033902616,0.00019751117,2.5209702e-05,0.00042617167,0.5,3.7388241,3.6889286,4.0991106,-7.898303,11.301594,0.9088164,0.107234865,1.0,1.0,7.447483,0.99188226,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CALML3,0.3296,0.6704,-0.7099947357092189,0.00025123422,2.3076302e-05,0.00042617167,0.5,3.0454485,2.0913844,5.2348695,-11.082182,14.341891,1.2202917,0.15018511,1.0,1.0,10.089589,1.4464219,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
HIST1H1C,0.3296,0.6704,-0.7099947357092189,0.0008737339,0.0007362006,0.00042617167,0.5,0.28237918,0.16403484,1.5265996,-4.5236397,6.379719,2.0374873,1.6099817,1.0,1.0,17.276182,16.21439,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
SLC40A1,0.3298,0.6702,-0.7090897497772242,0.0003311861,0.00019517624,0.00042617167,0.5,1.1590482,1.0451455,1.9491202,-4.81182,9.488472,1.466284,0.9732796,1.0,1.0,12.297227,9.357284,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
COL6A2,0.3308,0.6692,-0.7045689906766028,0.0006324538,0.00057826523,0.00042617167,0.5,0.56686467,0.48031616,2.9135368,-10.638525,13.426186,0.5255134,0.66098607,1.0,1.0,4.3955164,6.1409817,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGHG2,0.3308,0.6692,0.7045689906766028,0.00019579285,0.0005028317,0.00042617167,0.5,-1.5932356,-1.8229465,3.5862298,-11.752628,10.103172,0.2692844,0.92402065,1.0,1.0,2.1849442,11.320287,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IFI6,0.3312,0.6688000000000001,-0.7027626240183042,0.0015969857,0.001440505,0.00042617167,0.5,0.20159157,0.0316391,1.5805103,-6.524528,7.6093035,2.4714062,2.2970014,1.0,1.0,20.840435,23.47081,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IRX3,0.3314,0.6686000000000001,-0.7018598537751471,0.0002558829,4.766523e-05,0.00042617167,0.5,2.9439516,2.9755187,2.4979067,-6.1667604,10.935814,1.3516439,0.22972102,1.0,1.0,11.577471,2.1161995,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TRAV13-1,0.3318,0.6682,0.700055136993254,7.636471e-05,0.0002891435,0.00042617167,0.5,-2.1949337,-2.333004,3.6163461,-12.233766,11.4341135,0.095918745,0.89587796,1.0,1.0,0.7448512,8.402493,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
MKI67,0.3328,0.6672,-0.6955481270374168,0.00039309883,0.00013252352,0.00042617167,0.5,0.64719474,0.8497062,4.0741925,-10.625943,12.654104,0.57429934,0.40678206,1.0,1.0,4.717338,3.9499762,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CYBB,0.3262,0.6738,0.7254226249706994,0.00017433606,0.00036885976,0.00042617167,0.5,-0.41062504,-0.42334557,3.1245213,-9.903831,9.376468,0.39865926,1.3805935,1.0,1.0,3.2284045,14.72593,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
MEST,0.2836,0.7163999999999999,-0.9266738542263362,0.00018856677,5.0440187e-05,0.00042617167,0.5,2.2467582,2.17096,1.8838351,-5.4819765,10.442475,1.2634424,0.32093728,1.0,1.0,10.503271,2.991304,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
ALPL,0.3468,0.6532,-0.633135102664107,0.00018984055,4.042056e-05,0.00042617167,0.5,2.9095905,2.8426652,2.6831203,-5.979884,10.443618,0.80571425,0.3221478,1.0,1.0,6.5938334,3.246628,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
KRT5,0.2816,0.7183999999999999,-0.9365388711125611,0.0002845223,3.3361903e-05,0.00042617167,0.5,3.0321028,3.0131989,3.4354565,-8.368742,13.385424,0.7432515,0.14179887,1.0,1.0,6.1925855,1.422831,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CCL13,0.2372,0.7628,1.168092177553775,5.828592e-05,0.00019238134,0.00042617167,0.5,-1.5611775,-1.6484962,3.6002011,-11.673521,10.977112,0.16111974,0.56746584,1.0,1.0,1.350886,5.563427,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
WDR54,0.2374,0.7626,1.1669871362379318,0.00033846268,0.00037332365,0.00042617167,0.5,0.02446414,-0.10604715,1.8337665,-7.1068335,8.111754,0.9622497,1.1634296,1.0,1.0,7.846788,11.541873,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CSF1R,0.2376,0.7624,1.1658827358804356,0.00010590831,0.00024253518,0.00042617167,0.5,-0.22160637,-0.23028088,3.3169198,-10.26059,10.213289,0.21972132,0.7390797,1.0,1.0,1.7730261,7.7653513,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CDA,0.2388,0.7612,-1.159269725164653,0.00017364231,4.0721534e-05,0.00042617167,0.5,2.5710406,2.6100326,2.507379,-6.4243746,10.814788,0.65042233,0.23007926,1.0,1.0,5.506375,2.2759197,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
LINC02446,0.2392,0.7608,1.1570704604927435,0.000107260945,0.000218256,0.00042617167,0.5,-0.82377607,-0.8156681,4.0448136,-11.547759,11.749165,0.12103381,0.6044867,1.0,1.0,0.9488389,5.9811726,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
HDC,0.2394,0.7605999999999999,-1.1559717737467081,0.00018767602,9.8034165e-05,0.00042617167,0.5,1.2805216,1.4594264,4.0322533,-11.8336935,12.306613,0.037076898,0.1563733,1.0,1.0,0.27742457,1.609,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
INHBA,0.2394,0.7605999999999999,-1.1559717737467081,0.00021037336,0.00028506506,0.00042617167,0.5,0.9269209,0.92170095,3.5497823,-11.443647,11.330304,0.32593942,0.63988376,1.0,1.0,2.730836,6.5156274,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CLDN10,0.2394,0.7605999999999999,-1.1559717737467081,0.00028900403,4.8748443e-05,0.00042617167,0.5,3.2374628,3.4335089,3.0892622,-6.4271793,12.128865,1.0079736,0.20415966,1.0,1.0,8.322718,1.8330643,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
HIST3H2A,0.2404,0.7596,1.150487747844565,0.00022281946,0.0002588604,0.00042617167,0.5,-0.3082632,-0.39559078,2.2148824,-7.4358616,8.110101,1.3388948,0.97177404,1.0,1.0,11.413989,9.633106,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
WARS,0.243,0.757,-1.1363017821546775,0.000690294,0.0006910663,0.00042617167,0.5,0.17508431,0.14086199,1.2309558,-6.191925,5.283038,1.6733141,1.573438,1.0,1.0,13.935794,16.320919,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CETN2,0.243,0.757,-1.1363017821546775,0.0002798118,0.00012219137,0.00042617167,0.5,1.1711266,1.061811,1.3535359,-2.7031517,8.855003,1.3332245,0.7020869,1.0,1.0,11.033143,6.8949833,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
C21orf58,0.2438,0.7562,-1.1319576466164498,0.00018507056,5.9720634e-05,0.00042617167,0.5,1.5772442,1.5027299,2.3163123,-7.4289875,11.011185,0.6781608,0.22923897,1.0,1.0,5.504234,2.1850893,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
DNAH11,0.244,0.756,-1.1308731231302387,0.00018813774,2.0715754e-05,0.00042617167,0.5,3.7965515,3.7927465,2.742626,-5.502061,12.693365,0.57303,0.09566094,1.0,1.0,4.6380897,0.89690405,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CAVIN2,0.2442,0.7558,-1.1297892015197577,0.0001389652,6.2564926e-05,0.00042617167,0.5,2.4971726,2.6677551,3.3643253,-9.498336,10.836082,0.27694616,0.25212178,1.0,1.0,2.373511,2.2834487,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CDKN2B,0.245,0.755,-1.1254595111330052,0.00023522574,9.2910996e-05,0.00042617167,0.5,1.2117498,1.0894094,1.9135112,-6.7896576,9.925291,0.96405905,0.4237516,1.0,1.0,8.032057,4.1109457,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
RNF130,0.2458,0.7542,-1.1211393602679232,0.00045400552,0.00045098204,0.00042617167,0.5,0.39751503,0.23850012,1.7228758,-7.7864037,8.605809,1.3761988,1.4730084,1.0,1.0,11.420598,15.021984,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
AARD,0.246,0.754,-1.1200608046877871,0.00014880295,2.5026271e-05,0.00042617167,0.5,2.1155481,2.0369983,3.1903167,-8.213021,11.212525,0.7866997,0.11106032,1.0,1.0,6.4716554,1.0589912,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
PLD3,0.247,0.753,-1.1146768639662996,0.00088425295,0.0008085325,0.00042617167,0.5,0.28076145,0.17232323,1.0940492,-4.7499075,5.650646,2.4127767,2.0031478,1.0,1.0,20.358927,20.429853,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGHV3-11,0.2474,0.7525999999999999,1.112527391067849,4.521542e-05,0.0003680712,0.00042617167,0.5,-2.9759824,-3.1415648,4.000217,-14.097769,10.072924,0.09307758,0.6389764,1.0,1.0,0.7708985,8.566292,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
PSAP,0.2486,0.7514000000000001,-1.106092927146488,0.004067829,0.004198588,0.00042617167,0.5,0.1276758,0.03615284,0.998737,-4.351085,4.650655,3.5260422,3.5585806,1.0,1.0,29.645979,37.312763,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TRAV12-1,0.249,0.751,1.1039527284543647,5.1983796e-05,0.00018902152,0.00042617167,0.5,-1.6523811,-1.6639891,3.4176948,-11.734062,10.1307955,0.074356005,0.8311011,1.0,1.0,0.57843846,7.802124,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CD86,0.2496,0.7504,1.1007467344588664,0.00010769545,0.00021903632,0.00042617167,0.5,-0.33244786,-0.18292522,2.9040613,-9.699322,9.710723,0.19346637,1.0490593,1.0,1.0,1.5306596,11.384784,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
SPI1,0.2496,0.7504,1.1007467344588664,0.00033053078,0.0003606134,0.00042617167,0.5,-0.17400454,-0.061295986,3.2934923,-11.375639,10.078352,0.42122477,1.0726005,1.0,1.0,3.374439,11.543952,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
NBL1,0.2498,0.7502,-1.0996792132540634,0.00031450827,0.00028501806,0.00042617167,0.5,0.5589749,0.40278864,2.3602695,-6.726468,10.313706,0.5576931,0.666187,1.0,1.0,4.6376348,6.3520103,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
FXYD6,0.251,0.749,-1.0932860178959338,0.00016548,5.3067524e-05,0.00042617167,0.5,2.1156604,2.1262584,3.0474663,-8.556215,10.710685,0.9309088,0.35587096,1.0,1.0,7.6012716,3.3567953,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CCNB2,0.2516,0.7484,-1.0900970431898604,0.00019844854,3.153073e-05,0.00042617167,0.5,1.7237756,1.698144,3.3464537,-8.792348,12.286841,0.7925304,0.24505413,1.0,1.0,6.5295625,2.3613977,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGKV1-39,0.2518,0.7482,1.0890351739551511,5.3322925e-05,0.00041249723,0.00042617167,0.5,-3.042426,-3.130937,4.336803,-14.629549,10.885259,0.06993258,0.33983898,1.0,1.0,0.5514254,4.362452,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CXCL5,0.2368,0.7632,-1.1703041879972227,0.00017719521,0.00013343591,0.00042617167,0.5,1.3242962,1.4365864,3.7120183,-11.563443,11.992998,0.43425202,0.36185095,1.0,1.0,3.6284385,3.7321017,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
HMOX1,0.2368,0.7632,1.1703041879972227,0.0003353291,0.00041067743,0.00042617167,0.5,0.14926822,-0.018212795,1.8262647,-6.567588,8.229711,1.2602875,1.4157234,1.0,1.0,10.521237,14.635295,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
PTP4A3,0.2362,0.7638,-1.1736270417835848,0.0002859093,0.00020409474,0.00042617167,0.5,0.52296,0.5506673,1.640826,-6.881048,6.5401917,1.3197575,0.82700366,1.0,1.0,11.024244,8.177441,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGSF6,0.2362,0.7638,1.1736270417835848,0.000113719856,0.00022750554,0.00042617167,0.5,-0.49642026,-0.53643084,2.937276,-10.428691,10.403772,0.36744723,0.9643108,1.0,1.0,2.9643245,10.002843,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TFRC,0.2828,0.7172000000000001,-0.9306147862909939,0.0005359561,0.0004495176,0.00042617167,0.5,0.21791096,0.018844604,2.0032475,-6.750904,9.399397,1.557355,1.5328228,1.0,1.0,12.955479,15.593657,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TCN1,0.2238,0.7762,-1.243657391257507,0.0002682509,3.6581216e-05,0.00042617167,0.5,0.82948,0.41018486,4.1514235,-8.635528,12.354597,0.72843105,0.2450289,1.0,1.0,6.202184,2.3400373,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TRBV24-1,0.2238,0.7762,1.243657391257507,3.937978e-05,0.00016881483,0.00042617167,0.5,-1.8619657,-1.8165741,3.4860635,-11.49461,9.203611,0.049569264,0.6941966,1.0,1.0,0.38539585,6.5874705,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CD40,0.2244,0.7756000000000001,1.2402067180499206,0.00016346837,0.00026128715,0.00042617167,0.5,0.12371698,0.050042152,2.2413855,-7.0537596,6.2103195,0.44350126,1.2990189,1.0,1.0,3.688815,14.050132,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
COL5A1,0.2244,0.7756000000000001,-1.2402067180499206,0.00024284415,0.00013920326,0.00042617167,0.5,1.2036366,1.1915059,2.9470217,-12.110481,12.168362,0.2037986,0.32498702,1.0,1.0,1.7132282,2.934475,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
VSTM2L,0.2246,0.7754,-1.239057951305459,9.6620824e-05,1.4175955e-05,0.00042617167,0.5,1.8461354,2.1491723,3.9556315,-9.535907,9.864033,0.50630736,0.056638937,1.0,1.0,4.3287997,0.4978225,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
LTBP1,0.2248,0.7752,-1.2379099109729326,0.00016081383,0.00010897649,0.00042617167,0.5,2.1402035,2.320365,2.5402112,-7.530246,10.159487,0.52191097,0.22335975,1.0,1.0,4.3363853,1.9758677,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
COL17A1,0.2248,0.7752,-1.2379099109729326,0.00013906024,1.07923615e-05,0.00042617167,0.5,3.105191,3.2438374,3.1117935,-7.252473,11.764753,0.51702774,0.07519697,1.0,1.0,4.433731,0.67573076,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
SFTPC,0.2268,0.7732,1.2264691443221332,0.00019815595,0.0004769063,0.00042617167,0.5,-0.59169036,-0.34671593,5.470726,-15.539805,12.83223,0.41979122,0.6841535,1.0,1.0,3.6373653,6.5975695,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGLV3-10,0.227,0.773,1.2253289999897674,9.273604e-05,0.00023277309,0.00042617167,0.5,-1.8374217,-1.9009061,4.178373,-12.542514,11.311847,0.1183306,0.79619753,1.0,1.0,0.9846005,9.159645,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
ANPEP,0.2276,0.7724,-1.2219128173121132,0.00019895074,0.00017427914,0.00042617167,0.5,1.5253133,1.5628705,3.1168725,-9.693287,10.357403,0.36619708,0.53979146,1.0,1.0,3.033584,5.667147,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
MARCO,0.2278,0.7722,1.2207755018689117,0.00016313457,0.00028347562,0.00042617167,0.5,-0.14238542,-0.100096226,3.4245214,-11.863199,10.883681,0.3345619,0.80091923,1.0,1.0,2.7177703,8.034728,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
THY1,0.2292,0.7708,-1.2128339210431445,0.00018562119,0.00013473601,0.00042617167,0.5,1.5136057,1.6715236,3.1780674,-10.322958,11.591167,0.1496283,0.3792562,1.0,1.0,1.2332486,3.3706038,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
OLR1,0.2524,0.7476,1.0858529186708359,9.368515e-05,0.00027437817,0.00042617167,0.5,-0.7088362,-0.6166935,3.2745752,-12.011025,9.544619,0.18315665,0.69330555,1.0,1.0,1.4706365,7.209503,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
HIST2H2AC,0.2292,0.7708,1.2128339210431445,0.00013670935,0.000198204,0.00042617167,0.5,-0.5662304,-0.72011137,2.161912,-7.221589,8.248966,0.5830574,0.8092777,1.0,1.0,4.810798,8.023787,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TXNDC5,0.2312,0.7688,-1.2015476906125502,0.00030198685,0.00023047738,0.00042617167,0.5,0.644178,0.6588893,1.3606819,-4.165415,5.141842,1.396172,0.74141145,1.0,1.0,11.818766,8.087345,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGHV4-31,0.2314,0.7686,1.2004228331666251,7.36918e-05,0.00031663926,0.00042617167,0.5,-1.7860205,-1.694552,3.5369022,-12.707165,10.169118,0.1227912,0.46277002,1.0,1.0,0.98178214,6.6738386,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TRBV27,0.2318,0.7682,1.198175154882959,0.0001098735,0.00018912427,0.00042617167,0.5,-1.0276725,-0.93986464,3.3414712,-10.9108,10.66558,0.08085492,0.84802073,1.0,1.0,0.6304386,8.086621,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
BPIFA1,0.2332,0.7668,-1.1903295268547167,0.0005841222,6.6145745e-05,0.00042617167,0.5,1.2170689,0.2105484,5.5448227,-14.830133,18.786024,0.58653015,0.19035962,1.0,1.0,5.1855364,1.7480577,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CH25H,0.2332,0.7668,1.1903295268547167,4.9651564e-05,0.00019889668,0.00042617167,0.5,-1.6414376,-1.8202467,2.9423823,-10.8567295,9.231076,0.2081762,0.7403318,1.0,1.0,1.747216,7.009068,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
PRSS2,0.2338,0.7662,-1.1869771535084044,0.0006901889,6.4686785e-05,0.00042617167,0.5,1.5346315,0.93557835,4.5614867,-11.823639,14.73163,0.59545135,0.28021413,1.0,1.0,4.9429646,2.6110685,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
HIST1H1B,0.234,0.766,-1.1858610247026784,0.00026517964,0.00012630677,0.00042617167,0.5,-0.08887357,-0.099405766,3.3732285,-9.090212,11.594695,0.51523453,0.4145682,1.0,1.0,4.2047987,4.0479245,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
ADAMTS1,0.234,0.766,-1.1858610247026784,0.0001825709,0.00016845955,0.00042617167,0.5,1.4077271,1.4493861,3.18252,-9.026547,11.117698,0.4741786,0.26232016,1.0,1.0,3.9636877,2.268248,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
FCGR2A,0.2342,0.7658,1.1847455582392696,0.00018384647,0.00042947702,0.00042617167,0.5,-0.09268029,0.029129028,2.7390268,-9.973628,10.004911,0.69064116,1.0974654,1.0,1.0,5.7787557,11.307063,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
ENG,0.2342,0.7658,1.1847455582392696,0.00029060815,0.00035772333,0.00042617167,0.5,0.08958777,-0.0965004,2.1876729,-7.8637342,9.046355,0.5929317,1.0930326,1.0,1.0,4.8398232,10.842162,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
ASPM,0.2346,0.7654,-1.1825166072115458,0.00019703209,4.3441894e-05,0.00042617167,0.5,1.1809754,1.2532101,3.7494373,-9.41102,12.368302,0.40075177,0.20941205,1.0,1.0,3.3111885,2.034378,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGKV2-29,0.2356,0.7644,1.1769557312260215,0.00019520574,0.00042914686,0.00042617167,0.5,-2.1705093,-2.430179,4.7699018,-15.080222,14.585787,0.085823275,0.5855132,1.0,1.0,0.70492196,6.857022,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
DNAH5,0.2356,0.7644,-1.1769557312260215,0.0001844649,2.6267082e-05,0.00042617167,0.5,3.363364,3.447123,2.998507,-5.360774,12.493378,0.62054163,0.086574554,1.0,1.0,5.2152934,0.76404566,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
LGALS4,0.23,0.77,-1.2083111754332871,0.00023170564,3.3714798e-05,0.00042617167,0.5,1.0539265,0.6408539,3.7824562,-9.584559,11.78054,0.8109546,0.291921,1.0,1.0,6.785892,2.7595224,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TESC,0.2524,0.7476,1.0858529186708359,0.00034240825,0.00030731398,0.00042617167,0.5,-0.14928852,-0.110443115,2.570559,-8.386957,10.464975,1.0287989,1.0934457,1.0,1.0,8.81955,11.017034,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
TRAV13-2,0.2224,0.7776000000000001,1.2517346586658566,4.222014e-05,0.00019849338,0.00042617167,0.5,-1.6747164,-1.6356883,3.4457548,-11.885265,9.779349,0.05042107,0.71188873,1.0,1.0,0.38526526,6.646107,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGHV3-49,0.2528,0.7472,1.083734198468267,6.475267e-05,0.00029724705,0.00042617167,0.5,-2.2379966,-2.2491522,4.509641,-14.739248,12.497238,0.114631966,0.55252814,1.0,1.0,0.9041683,7.314336,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
EGR2,0.2684,0.7316,1.0027554878300318,0.00011830499,0.00023777607,0.00042617167,0.5,-0.6027131,-0.9200139,2.1370742,-7.2342806,8.68506,0.6480478,1.0166262,1.0,1.0,5.4765387,10.379518,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGHV1-46,0.2688,0.7312000000000001,1.0007193879647143,7.746057e-05,0.0004988454,0.00042617167,0.5,-2.5020607,-2.6286116,3.979384,-16.061771,9.947238,0.09230784,0.71152353,1.0,1.0,0.74422896,9.515864,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
MXRA8,0.269,0.731,-0.9997020566531093,0.00021867667,0.00013670533,0.00042617167,0.5,2.4189026,2.610036,3.0197246,-9.1319895,11.6802225,0.49636322,0.27140385,1.0,1.0,4.2981114,2.4150515,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CDK5RAP2,0.2696,0.7303999999999999,-0.9966529268417474,0.00044157976,0.0003510547,0.00042617167,0.5,0.33213422,0.20215511,2.0036283,-5.976392,8.869414,1.3770682,1.1013916,1.0,1.0,11.482763,11.008243,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
INSR,0.27,0.73,-0.9946225518056557,0.00019423486,7.318138e-05,0.00042617167,0.5,1.9543664,1.9067383,1.8574907,-5.3072367,7.664961,0.8499718,0.31533474,1.0,1.0,7.1513114,3.0923622,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
MS4A2,0.2702,0.7298,-0.9936080751690113,0.00021116872,0.00012301997,0.00042617167,0.5,2.0317452,2.2066264,4.436496,-12.686822,12.096158,0.05214568,0.16718303,1.0,1.0,0.3895755,1.7276402,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
MFAP4,0.2704,0.7296,-0.9925940713152053,0.00023422699,0.00019259471,0.00042617167,0.5,1.9292521,2.0201335,3.3855062,-11.765154,11.212998,0.38352337,0.29836684,1.0,1.0,3.10769,2.629996,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CCL21,0.2714,0.7286,-0.9875311140526636,0.0003038272,0.00019042859,0.00042617167,0.5,1.0777287,1.0978479,3.958557,-12.096491,12.840982,0.19605309,0.40140033,1.0,1.0,1.5395057,3.5046036,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
DLC1,0.2718,0.7282,-0.9855092109650229,0.00019002038,8.996511e-05,0.00042617167,0.5,2.2182932,2.2059574,2.8164108,-8.359359,10.506826,0.60947233,0.34279016,1.0,1.0,5.280399,3.168299,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
C5AR1,0.272,0.728,0.984498958872247,0.00015566379,0.00035199412,0.00042617167,0.5,-0.19548441,-0.0914917,3.0879164,-11.6146,9.483805,0.42479864,0.87658376,1.0,1.0,3.4406276,8.986234,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
HLA-DQA2,0.272,0.728,0.984498958872247,0.00026508383,0.00046164557,0.00042617167,0.5,0.7429153,0.70823383,3.9529743,-12.280103,11.086856,0.5186709,1.4018817,1.0,1.0,4.1939087,14.783869,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
MT1G,0.2732,0.7268,-0.9784471859811039,0.00021200828,0.00016758872,0.00042617167,0.5,0.5101325,0.71150017,2.8375578,-9.554326,8.479105,1.0695004,0.6479322,1.0,1.0,8.811744,6.586381,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
IGKV1-9,0.2736,0.7263999999999999,0.9764336187555009,7.705582e-05,0.0005201422,0.00042617167,0.5,-2.085554,-1.9985304,3.593973,-12.658733,8.54472,0.17080028,0.875594,1.0,1.0,1.3757954,11.645821,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CDCA3,0.274,0.726,-0.9744218857144807,0.00022268135,2.6313028e-05,0.00042617167,0.5,1.632788,1.5505939,3.5821176,-8.531525,11.931971,0.56659484,0.15074335,1.0,1.0,4.6534266,1.4651675,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
CCDC74A,0.2744,0.7256,-0.9724119802877467,0.00017028998,4.279716e-05,0.00042617167,0.5,1.9645785,1.8793578,2.2382133,-4.7156353,10.525531,1.0219998,0.20914382,1.0,1.0,8.328593,1.9469758,False,Epithelial cells vs Rest,Epithelial cells,Rest,Epithelial cells
